story_id,epic,title,user_role,description,priority,story_points,dependencies,acceptance_criteria_1,acceptance_criteria_2,acceptance_criteria_3,technical_tasks,definition_of_done
US-028,Core Gameplay Engine & Rules,Experience no gameplay effect when landing on Free Parking,"Any player in the game (Human or AI)","As a player, I want the game to apply no special action when my token lands on the Free Parking space so that the game adheres to the official Monopoly rules and my turn proceeds correctly.",Must Have,1,"US-015, US-016, US-017, US-019","Given a player is in an active turn and has not rolled doubles, when the player's token movement concludes on the 'Free Parking' space, then the player's cash balance remains unchanged, no action prompt is displayed, and the game proceeds to the next player's turn.","Given a player is in an active turn and has not rolled three consecutive doubles, when the player rolls doubles and their token movement concludes on the 'Free Parking' space, then the player's cash balance remains unchanged, no action prompt is displayed, and the game prompts the player to take their extra turn.","Given a player is on a space before GO (e.g., Boardwalk) with $500 cash, when the player rolls a number that causes them to pass GO and land on 'Free Parking', then the player's cash balance first increases by $200 for passing GO, resulting in a final balance of $700, and the 'Free Parking' space itself has no further effect on their cash.",WI-013,"All acceptance criteria validated and passing, Code reviewed and approved by team, Unit tests for the Free Parking space logic and its interaction with the Turn Manager are implemented and passing with >= 70% coverage, Story deployed and verified in staging environment"
US-029,Core Gameplay Engine & Rules,Manage my properties before rolling the dice,The Human Player,"As a strategic player, I want a dedicated phase at the start of my turn to manage my properties (build, mortgage, trade) before I roll the dice, so that I can proactively adjust my financial position and property development to prepare for the opportunities and risks of my upcoming move.",Must Have,5,"US-015, US-033, US-038, US-040, US-052","Given it is the start of the human player's turn, and the player is not in jail, when the game transitions control to the human player, then the game enters a 'Pre-Roll Management Phase', the 'Roll Dice' button is enabled, and all property management UI controls are enabled.","Given the player is in the 'Pre-Roll Management Phase', when the player successfully builds a house on a property and then clicks the 'Roll Dice' button, then the house is added to the property, the player's cash is deducted, the property management controls become disabled, and the game proceeds to the 'Roll Phase'.","Given the player has just completed a turn where they rolled doubles, when the game grants the player an extra turn, then the game returns to the 'Pre-Roll Management Phase', allowing the player to manage properties again before their next roll.",WI-012,"All acceptance criteria validated and passing, Code for the turn state machine is reviewed and approved, Unit tests for the TurnManager achieve >80% coverage on state transition logic, UI controls are confirmed to be enabled/disabled at the correct times during the turn cycle"
US-030,Core Gameplay Engine & Rules,Choose to buy an unowned property I land on,Human Player,"As a human player, I want to be presented with a clear, informative prompt when I land on an unowned property, giving me the option to purchase it for its listed price, so that I can strategically acquire assets, build monopolies, and progress towards winning the game.",Must Have,5,"US-016, US-050","Given I am the human player with $1000 in cash, when my token's movement ends on the unowned property 'St. Charles Place' (list price $140) and I click 'Buy', then my cash is debited by $140, 'St. Charles Place' is added to my portfolio, and a visual ownership marker appears on the board.","Given I am the human player with $100 in cash, when my token's movement ends on the unowned property 'St. Charles Place' (list price $140), then the game flow pauses and a modal dialog is displayed, but the 'Buy' button is disabled.","Given I am the human player, when my token lands on a non-property space like 'Chance', 'Community Chest', or 'Free Parking', then the property purchase dialog is NOT displayed.",WI-015,"All acceptance criteria validated and passing, Unit tests covering transaction logic and affordability checks are implemented with >80% coverage and passing, Integration testing for the full land->prompt->buy->update cycle is completed successfully, User interface for the purchase prompt is implemented, reviewed, and approved"
US-031,Core Gameplay Engine & Rules,Choose to send an unowned property to auction instead of buying it,The Human Player,"As a Human Player, I want the option to decline the immediate purchase of an unowned property I land on so that I can trigger an auction for that property, allowing me to either acquire it for a lower price or force other players to spend their cash.",Must Have,2,"US-030, US-032, US-016","Given I am the human player and have landed on an unowned property, when the game presents me with a modal dialog to buy the property, then the dialog must display two distinct, enabled options: 'Buy' and 'Auction'.","Given the purchase decision dialog for an unowned property is displayed, when I click the 'Auction' button, then the purchase decision dialog closes immediately and the auction process begins, involving all active players (human and AI).","Given I am the human player and have landed on an unowned property that I do not have sufficient cash to purchase, when the game presents me with the purchase decision dialog, then the 'Buy' button must be visually disabled and non-interactive, while the 'Auction' button remains enabled.",WI-015,"All acceptance criteria validated and passing, Unit tests for button state logic implemented and passing with >80% coverage, Integration testing with the Auction Manager (US-032) completed successfully, Functionality verified on all target aspect ratios"
US-032,Core Gameplay Engine & Rules,Participate in an auction for a property,Human Player,"As a Human Player, I want to participate in a turn-based auction for an unowned property, placing bids against AI opponents, so that I have a strategic opportunity to acquire properties that were not purchased outright and can compete to complete my sets or block my opponents.",Must Have,5,"US-031, US-045","Given an auction is in progress for 'Boardwalk' and it is the human player's turn to bid, when the human player places a valid winning bid and all other players withdraw, then the auction UI closes, the final bid amount is deducted from the human player's cash, and the 'Boardwalk' property is added to their portfolio.","Given an auction is in progress and it is the human player's turn to bid, when the human player selects the 'Withdraw' or 'Pass' option, then the human player is marked as inactive for this auction, their bidding controls are disabled, and the turn passes to the next player in the bidding order.","Given an auction is started by Player 2 in a 4-player game (Human, AI-1, AI-2, AI-3), when the auction begins, then the first player to bid is Player 2, followed by AI-2, then AI-3, then the Human, and so on, skipping any players who have withdrawn.",WI-015,"All acceptance criteria validated and passing., Unit tests covering auction logic (bidding, winning, withdrawing) achieve >80% coverage., Integration tests for the full auction lifecycle (trigger -> bidding -> resolution -> game resume) are implemented and passing., The auction UI has been reviewed for clarity and usability."
US-033,Core Gameplay Engine & Rules,Build houses on properties in a complete color set,Human Player,"As a player who owns a complete color set, I want to purchase and build houses on those properties so that I can increase the rent value and gain a strategic advantage over my opponents.",Must Have,5,"US-030, US-052, US-034, US-036","Given I am the active player, it is my turn, I own all properties in the Light Blue color set, have at least $50 cash, and the bank has houses available, when I choose to build one house on Oriental Avenue, then my cash is reduced by $50, the bank's available house count decreases by one, and a house appears on the Oriental Avenue space on the board.","Given I own Oriental Avenue and Vermont Avenue, but not Connecticut Avenue, when I access the property management screen, then the option to build houses on Oriental Avenue or Vermont Avenue is disabled or hidden, and a tooltip indicates that a complete color set is required to build.","Given I own the complete Light Blue monopoly, have sufficient cash, but the bank's house supply is 0, when I attempt to build a house, then the action is blocked and a message is displayed that there are no houses left in the bank.",WI-015,"All acceptance criteria validated and passing, Unit tests for the build validation logic in the Rule Engine are implemented and achieve >70% coverage, Integration testing for the UI-to-GameState-to-UI flow is completed successfully, All related business rules (monopoly, even-build, mortgage, bank supply) are enforced correctly"
US-034,Core Gameplay Engine & Rules,Enforce even building rule for property development,Human Player,"As a player who owns a complete property set (a monopoly), I want the game to enforce the 'even building' rule when I try to purchase or sell houses, so that the game is fair, follows official Monopoly rules, and maintains its strategic economic balance.",Must Have,5,"US-033, US-052, US-038","Given I own a three-property monopoly where Property A has 1 house, and Properties B and C have 0 houses, when I attempt to build a second house on Property A, then the action is blocked, and the UI provides feedback explaining that I must build evenly.","Given I own a monopoly where every property has exactly one house, when I attempt to build a second house on any single property in that set, then the transaction is successful, and the selected property now has two houses.","Given I own a monopoly where Property A has 3 houses, and Properties B and C each have 2 houses, when I attempt to sell a house from Property B or C, then the action is blocked, and the UI indicates that I must sell from the property with the most houses first (Property A).",WI-015,"All acceptance criteria validated and passing, Unit tests for the `CanBuildOnProperty` and `CanSellFromProperty` validation logic implemented with >80% coverage, Integration testing completed successfully, verifying UI feedback and state changes, User interface reviewed and approved for clarity of feedback"
US-035,Core Gameplay Engine & Rules,Upgrade a set of 4 houses to a single hotel,"The human player who has achieved a full monopoly and is looking to maximize their property's rent potential.","As a strategic player who has acquired a full monopoly and developed it with four houses on each property, I want to purchase a hotel for each of those properties, returning the four houses to the bank, so that I can charge the maximum possible rent and increase my chances of winning the game.",Must Have,5,"US-033, US-034, US-052","Given I own a complete monopoly where every property has exactly 4 houses, I have sufficient cash, and the Bank has a hotel available, when I initiate the 'Build Hotel' action, then my cash is reduced by the hotel's cost, the Bank's hotel count decreases by 1, the Bank's house count increases by 4, and the property's state is updated to have 1 hotel.","Given I own a monopoly with 4 houses on each property and have sufficient cash, when I attempt to purchase a hotel, but the Bank's supply of 12 hotels is exhausted, then the transaction is blocked, and a UI notification clearly informs me of the hotel shortage.","Given I own a monopoly where at least one property has 4 houses, but at least one other has fewer than 4 houses, when I select any property within that monopoly, then the option to build a hotel is not available or is disabled, and the system enforces the 'even building' rule.",WI-015,"All acceptance criteria validated and passing, Unit tests for the RuleEngine's hotel logic implemented with >70% coverage and passing, Integration testing for the UI-to-GameState flow completed successfully, Documentation for the hotel transaction logic updated"
US-036,Core Gameplay Engine & Rules,Notify player of building shortage when attempting to build,"The human player interacting with the property management interface.","As a player trying to develop my properties, I want to receive a clear, immediate notification when I am unable to build because the bank has run out of houses or hotels, so that I understand the game state and can adjust my strategy without thinking the game is broken.",Should Have,2,"US-033, US-052","Given I am on the Property Management screen, when I attempt to purchase a house and the bank's supply of houses is 0, then the purchase action is prevented, my cash balance remains unchanged, and a non-modal notification appears with text like 'Cannot build: No houses available in the bank.'","Given the bank's supply of a building type (e.g., houses) is 0, when I view my properties in the Property Management interface, then the corresponding 'Build House' button(s) for all eligible properties are visually disabled.","Given the bank's supply of houses was 0 and the 'Build House' buttons were disabled, when an in-game event returns houses to the bank, making the supply greater than 0, then the 'Build House' buttons in my Property Management interface become enabled and interactive again on my turn.",WI-015,"All acceptance criteria validated and passing, Unit tests for the bank supply check logic are implemented and passing with >90% coverage, Integration testing for the UI-to-logic flow is completed successfully, User interface notification and disabled button states are reviewed and approved for clarity"
US-037,Core Gameplay Engine & Rules,Participate in an auction for the last available buildings,The Human Player,"As a strategic player, I want to participate in an auction for the last available houses or hotels when there's a building shortage, so that I have a fair, rule-compliant chance to acquire these critical assets and gain a competitive advantage.",Should Have,13,"US-033, US-034, US-036","Given the Bank has only 2 houses remaining, and it is the Human Player's turn, when the Human Player confirms their intent to build, then the game identifies the building shortage and initiates a building auction for the 2 available houses, one at a time.","Given a building auction is active and it is the Human Player's turn to bid, when the auction UI is presented to the player, then the UI must clearly display the item being auctioned (e.g., '1 House'), the current high bid, and the high bidder, and allow the player to bid or pass.","Given an auction is triggered for 2 remaining houses, when the first house is awarded to the winner, then a new auction for the second house begins immediately, and all original eligible players can participate.",WI-015,"All acceptance criteria validated and passing, Unit tests for auction logic and AI bidding stubs implemented with >= 70% coverage, Integration testing for the full auction-to-gameresume cycle completed successfully, UI implemented as specified and reviewed for usability"
US-038,Core Gameplay Engine & Rules,Mortgage an undeveloped property to get cash,"The human player who needs to liquidate assets for immediate cash flow during their turn.","As a player managing my finances, I want to mortgage my undeveloped properties to the Bank, so that I can receive immediate cash to pay debts, fund purchases, or avoid bankruptcy.",Must Have,3,"US-052, US-044","Given I am the active player, it is my turn, and I own an undeveloped and unmortgaged property, when I select the property and confirm the 'Mortgage' action, then my cash balance increases by the property's mortgage value, the property is marked as mortgaged, and the action is logged.","Given I am the active player and I own a property with one or more houses/hotels on it, when I open the Property Management interface and select the developed property, then the 'Mortgage' option is disabled or not visible, and a tooltip informs me that all buildings must be sold first.","Given I own a mortgaged property, when an opponent's token lands on that property space, then no rent transaction occurs and my cash balance remains unchanged.",WI-015,"All acceptance criteria validated and passing, Unit tests for the mortgage transaction logic are implemented and passing with >70% coverage, Integration testing for the UI-to-GameState flow and rent-collection interaction is completed successfully, The mortgage transaction is correctly logged"
US-039,Core Gameplay Engine & Rules,Unmortgage a property by paying the principal plus 10% interest,"The Human Player who is actively managing their property portfolio to generate income and win the game.","As a Human Player managing my assets, I want to pay the bank to unmortgage one of my properties so that I can start collecting rent on it again and enable future development.",Must Have,3,"US-038, US-052, US-044","Given I am the active player, own a mortgaged property (e.g., 'St. Charles Place', mortgage value $70), and have sufficient cash, when I select the property and confirm the unmortgage action, then exactly $77 ($70 principal + $7 interest) is deducted from my cash, the property's status is set to unmortgaged, and rent can be collected on it again.","Given I own a mortgaged property and the cost to unmortgage is $77, when I attempt the action with only $76 cash, then the transaction is blocked, and the 'Unmortgage' button is disabled in the UI.","Given it is an AI opponent's turn, when I attempt to interact with my properties in the property management interface, then the 'Unmortgage' button and other management actions are disabled or the interface is in a read-only state.",WI-015,"All acceptance criteria validated and passing, Unit tests for the unmortgage calculation and state change logic are written and achieve >80% coverage, Integration testing confirms the UI action correctly updates the GameState and is reflected back in the UI, The unmortgage action is correctly persisted through a save/load cycle"
US-040,Core Gameplay Engine & Rules,Initiate a trade with an AI opponent during my turn,"The Human Player engaged in a single-player game against AI opponents.","As a human player, I want to open a trading interface, select an AI opponent, and construct a trade offer involving cash, properties, and cards, so that I can strategically negotiate to acquire the properties I need to complete monopolies and increase my chances of winning the game.",Must Have,5,"US-032, US-052, US-053","Given it is the human player's turn, during the Pre-Roll Management Phase, when the player opens the trade interface, selects a valid AI opponent, constructs an offer, and clicks 'Propose Trade', then the trade proposal is submitted to the selected AI's decision-making module for evaluation.","Given the human player owns a property that has one or more houses or a hotel on it, when the player opens the trade interface to construct an offer, then the developed property is not available for selection in the trade UI, or it is visually disabled with a tooltip explaining that all buildings must be sold first.","Given it is currently an AI opponent's turn, when the human player attempts to access the trade functionality, then the UI button or menu option to initiate a trade is disabled or hidden.",WI-027,"All acceptance criteria validated and passing, Unit tests covering validation logic and offer creation are implemented with >= 70% coverage, Integration testing confirms the UI correctly reflects game state and sends valid offers to the AI module, User interface reviewed and approved for usability"
US-041,Core Gameplay Engine & Rules,Respond to a trade offer from an AI opponent,"The human player engaged in a game against AI opponents.","As a human player, I want to be presented with a clear, interactive dialog when an AI opponent proposes a trade, showing exactly what is being offered and requested, so that I can evaluate the strategic value of the deal and make an informed decision to either accept or decline it.",Must Have,5,"US-053, US-040, US-032","Given an AI opponent has initiated a trade proposal, when the system presents the offer to the human player, then the game flow is paused and a modal dialog is displayed, showing the assets being offered and requested, and presenting 'Accept', 'Decline', and 'Propose Counter-Offer' buttons.","Given the trade offer dialog is displayed, when the human player clicks the 'Accept' button, then the system validates the trade, exchanges the assets atomically, updates the game state, and notifies the player of the successful trade.","Given the trade offer dialog is displayed, when the human player clicks the 'Decline' button, then the trade dialog closes immediately, no assets are exchanged, and the game flow resumes.",WI-027,"All acceptance criteria validated and passing in a test environment., Unit tests for the trade execution logic achieve minimum 70% coverage., Integration tests for the full proposal-to-resolution flow are implemented and passing., The trade dialog UI has been reviewed and approved for clarity and usability."
US-042,Core Gameplay Engine & Rules,Propose a counter-offer to an AI's trade proposal,"The human player engaged in a game session.","As a strategic player negotiating with an AI, I want to respond to their trade proposal with a modified counter-offer, so that I can fine-tune the deal to better suit my strategic goals instead of being limited to a simple accept or decline.",Should Have,5,"US-041, US-053","Given an AI has proposed a trade, when the player clicks the 'Propose Counter-Offer' button, then the trade proposal dialog closes, and the main two-panel trading UI opens, pre-populated with the AI's original offer.","Given the player has opened the counter-offer UI and modified the trade, when the player submits the counter-offer, then the AI's evaluation logic is triggered, the AI accepts or declines, a notification confirms the outcome, and assets are exchanged only if accepted.","Given the player has clicked 'Propose Counter-Offer' and the main trading UI is displayed, when the player clicks the 'Cancel' button, then the trading UI closes, the original offer is considered declined, and the game returns to the state prior to the AI's proposal.",WI-027,"All acceptance criteria validated and passing, Unit tests for the counter-offer state logic are implemented with >80% coverage and passing, Integration testing for the full counter-offer workflow is completed successfully, Performance requirements for UI loading and AI response time are verified"
US-043,Artificial Intelligence (AI) System,Receive a non-intrusive notification when AI players trade with each other,"The Human Player engaged in a single-player game against AI opponents.","As a human player, I want to see a non-intrusive notification when a trade is completed between two AI opponents, so that I can maintain situational awareness of the game's strategic landscape and make more informed decisions.",Should Have,2,"US-040, US-010","Given a game is in progress with a human player and at least two AI opponents, when AI 1 successfully completes a trade with AI 2, then a notification banner appears on the screen with a summary of the trade (e.g., 'Trade Complete: AI 1 traded Boardwalk to AI 2 for $500').","Given a game is in progress, when an AI proposes a trade to another AI and the offer is rejected, then no trade notification is displayed to the human player.","Given the player has set the 'Game Speed' to 'Fast' or 'Instant', when two AI players complete a trade, then the trade notification is still displayed for its full, standard duration and is not skipped or truncated.",WI-020,"All acceptance criteria validated and passing, Unit tests for notification text formatting logic implemented and passing with >80% coverage, Integration testing confirms the event is correctly handled from AI trade completion to UI display, Manual testing confirms functionality across all game speeds and supported resolutions"
US-044,Core Gameplay Engine & Rules,Automatically collect rent when an opponent lands on my property,"The Human Player or AI Player who owns a property.","As a property owner, I want the game to automatically calculate and transfer the correct rent from an opponent who lands on my property so that the game rules are enforced fairly and I can focus on my strategy without manually managing transactions.",Must Have,5,"US-016, US-030, US-038, US-033, US-047","Given Player A owns 'Baltic Avenue' (but not a monopoly) and it is not mortgaged, when Player B lands on 'Baltic Avenue', then the base rent for 'Baltic Avenue' ($4) is automatically deducted from Player B's cash and added to Player A's cash.","Given Player A owns the undeveloped monopoly for 'Boardwalk' and 'Park Place', when Player B lands on 'Boardwalk', then the rent, which is double the base rent ($100), is automatically transferred from Player B to Player A.","Given Player A owns 'Indiana Avenue' and it is currently mortgaged, when Player B lands on 'Indiana Avenue', then no rent is collected, and no cash is transferred between players.",WI-013,"All acceptance criteria validated and passing., Code for the rent calculation logic has been peer-reviewed against the official Monopoly rulebook for accuracy., Unit test coverage for the rent calculation module exceeds 85%., Integration tests for the rent-to-bankruptcy pipeline are implemented and passing."
US-045,Core Gameplay Engine & Rules,Automatically pay rent when I land on an opponent's property,"The human player whose turn it is.","As a player, I want the game to automatically calculate and process my rent payment when I land on an opponent's property, so that the game flows smoothly and the rules are enforced correctly without manual intervention.",Must Have,5,"US-016, US-030, US-033, US-038, US-047","Given I am a player with $1000 cash, and an AI opponent owns St. Charles Place (rent $10), when my token's movement ends on St. Charles Place, then my cash is automatically reduced to $990, the AI opponent's cash increases by $10, and a notification confirms the payment.","Given I am a player with $500 cash, an AI opponent owns both Utilities, and my last dice roll was a total of 9, when my token's movement ends on Water Works, then the rent is calculated as 10 times the dice roll (10 * 9 = $90), my cash is reduced to $410, and the AI's cash increases by $90.","Given I am a player with $50 cash and no mortgagable assets, and I land on an opponent's property where the rent is $100, when the rent payment is triggered, then the system identifies I cannot pay the debt and initiates the bankruptcy process.",WI-013,"All acceptance criteria validated and passing., Unit tests for the rent calculation logic cover all property types and rule variations with at least 80% coverage., Integration testing confirms the correct interaction between movement, rent payment, and UI updates., The trigger for the bankruptcy process is successfully tested."
US-046,Core Gameplay Engine & Rules,See a victory screen when I am the last player remaining,"The human player who has successfully bankrupted all AI opponents.","As a human player who has won the game, I want to be presented with a distinct and celebratory victory screen, so that my achievement is acknowledged and I feel a sense of accomplishment, encouraging me to play again.",Must Have,5,"US-011, US-047, US-048, US-064, US-066","Given a game is in progress with one human player and one final AI opponent, when the AI opponent is declared bankrupt, making the human player the sole remaining participant, then the main game view is replaced by a modal Victory Screen.","Given the Victory Screen is displayed, when the player views the screen, then the screen must display a prominent 'Victory!' message, the player's profile name, and key statistics like Final Net Worth, Game Duration, and Total Turns.","Given the Victory Screen is displayed, when the player interacts with the navigation options, then there are two clearly labeled, functional buttons: one to navigate to the 'Game Summary' screen and another to 'Return to Main Menu'.",WI-017,"All acceptance criteria validated and passing, Unit tests for win-condition logic and stat calculation achieve >80% coverage, Integration testing for the bankruptcy-to-victory-screen flow is completed successfully, All visual and audio assets are implemented and correctly linked to the theme system"
US-047,Core Gameplay Engine & Rules,See a game-over screen when I go bankrupt,"The human player of Monopoly Tycoon.","As a human player, I want to be shown a clear 'Game Over' screen immediately after I am declared bankrupt, so that I understand I have lost the game and am no longer an active participant.",Must Have,5,"US-045, US-038, US-048","Given the human player is in an active game and incurs a debt they cannot pay after liquidating all assets, when the system's bankruptcy logic declares the human player bankrupt, then the main game view is immediately replaced by a modal 'Game Over' screen.","Given the 'Game Over' screen is displayed, when the player views the screen, then the screen must contain a prominent header text like 'Game Over' and a single, clear call-to-action button labeled 'View Game Summary'.","Given the human player is viewing the 'Game Over' screen and more than one AI opponent remains in the game, when the player clicks the 'View Game Summary' button, then a high-speed simulation of the remaining AI players' turns begins, which concludes when a single AI winner is determined.",WI-017,"All acceptance criteria validated and passing, Unit tests for the screen's logic are written and achieve >80% coverage, Integration tests for the bankruptcy-to-summary-screen flow are implemented and passing, The high-speed AI simulation is verified to complete correctly and without performance degradation"
US-048,Core Gameplay Engine & Rules,View a detailed game summary screen after a match ends,"The human player who has just finished a game session by either winning or losing.","As a Human Player who has just completed a game, I want to be shown a detailed game summary screen so that I can review the performance of all players, understand the final outcome, and feel a sense of closure for the match.",Must Have,5,"US-046, US-047, US-013","Given a game has ended, when the Game Summary screen is displayed, then a 'Victory!' or 'Game Over' message is shown, the winner is highlighted, a statistics section is shown for all players, and a 'Return to Main Menu' button is functional.","Given the Game Summary screen is displayed after a match, when the user reviews the statistics for any player, then the values for 'Final Net Worth', 'Total Rent Collected', and 'Properties Owned' must accurately reflect the final state of the game for that player.","Given the human player is declared bankrupt, when the game simulates the remaining AI turns, then the simulation continues until a single AI winner is determined, at which point the Game Summary screen is displayed with the final AI winner highlighted.",WI-017,"All acceptance criteria validated and passing, Unit tests for the statistics tracking logic are implemented and passing with >80% coverage, Integration testing for the game-end-to-summary-screen flow is completed successfully, User interface reviewed and approved for all player counts (2-4)"
US-049,Presentation Layer & User Experience,View at-a-glance information for all players in the HUD,"The human player of Monopoly Tycoon, who needs real-time game state information for strategic planning.","As a player, I want a persistent on-screen display showing the name, token, and current cash for every player, so that I can instantly assess the financial standing of my opponents and myself to make better strategic decisions throughout the game.",Must Have,3,"US-009, US-011, US-014","Given a new 4-player game has started, when the main game board scene is loaded, then a persistent HUD is visible with four panels, each correctly displaying the player's name, token icon, and starting cash of $1500.","Given a game is in progress and it is Player 1's turn, when the player views the game screen, then Player 1's panel in the HUD has a distinct visual highlight (e.g., a glowing border) that is not present on other players' panels.","Given a player has a cash balance of $1000 displayed in the HUD, when the player passes GO and collects a $200 salary, then the player's cash display in the HUD immediately updates to show $1200.",WI-025,"All acceptance criteria validated and passing, Integration testing completed successfully, verifying HUD updates from game events, Performance verified to have no negative impact on FPS, HUD layout confirmed to work on all target aspect ratios"
US-050,Presentation Layer & User Experience,See clear visual indicators of property ownership on the board,"The human player interacting with the game board.","As a player, I want clear, player-specific visual indicators on each property space on the board so that I can instantly understand who owns what, identify monopolies, and make faster strategic decisions.",Must Have,5,"US-030, US-038, US-040, US-047, US-066","Given a property on the board is unowned, when a player successfully purchases that property, then a visual indicator corresponding to the purchasing player's unique color/token immediately appears on the property space.","Given a player owns a property and its standard ownership indicator is displayed, when the player mortgages that property, then the ownership indicator's visual state changes to clearly signify it is mortgaged (e.g., becomes greyed-out), while still being identifiable as belonging to the owner.","Given Player A owns Property X and Player B owns Property Y, when Player A and Player B complete a trade, exchanging ownership, then the marker on Property X immediately updates to show Player B's ownership, and the marker on Property Y updates to show Player A's ownership.",WI-022,"All acceptance criteria validated and passing, Integration testing completed for all trigger events (purchase, trade, mortgage, bankruptcy), Performance requirements verified under a fully populated board scenario, Accessibility requirement for non-color-based indicators is met"
US-051,Presentation Layer & User Experience,Interact with modal dialogs for critical decisions,"The human player of Monopoly Tycoon.","As a human player, I want the game to pause and display a focused, interactive pop-up for critical, turn-halting decisions, so that I can consciously evaluate my options and make informed choices without the risk of missing important game events.",Must Have,5,"US-030, US-041, US-026","Given I am the human player, when I land on an unowned property, then the game's background processes are paused, and a modal dialog is displayed showing the property's title deed and presenting 'Buy' and 'Auction' buttons.","Given I am the human player and an AI opponent has proposed a trade, when the trade offer is presented, then the game's background processes are paused, a modal dialog is displayed showing the trade details, and presenting 'Accept', 'Decline', and 'Propose Counter-Offer' buttons.","Given any critical decision modal dialog is active on screen, when I attempt to click on any UI element outside of the modal dialog, then the clicks are ignored, and only interactions with the elements inside the modal dialog are registered.",WI-029,"All acceptance criteria validated and passing., A reusable modal dialog prefab and controlling script have been created., The modal system is successfully integrated for the property purchase, trade response, and income tax scenarios., Integration tests confirm that game events correctly trigger the UI and UI events correctly trigger game logic."
US-052,Presentation Layer & User Experience,Access a dedicated interface to manage all my properties,"The Human Player who needs to make strategic decisions about their asset portfolio.","As a human player managing my in-game assets, I want to access a dedicated property management screen so that I can efficiently view the status of all my properties and take strategic actions like building or mortgaging from a single, consolidated interface.",Must Have,8,"US-029, US-033, US-038","Given it is the human player's turn, before they have rolled the dice, when the player clicks the 'Manage Properties' button in the main HUD, then a dedicated property management screen is displayed, overlaying the main game board.","Given the player has a complete, undeveloped monopoly and sufficient cash to build a house, when the player selects a property from that monopoly and clicks the 'Build House' button, then the player's cash is debited by the correct building cost and the player's total cash, displayed on the screen, is updated immediately.","Given the player owns a monopoly where one property has 1 house and the others have 0, when the player selects the property that already has 1 house, then the 'Build House' button for that property is disabled and an informative tooltip explains that building must be even across the set.",WI-026,"All acceptance criteria validated and passing., Unit test coverage for UI logic and state validation meets the 70% project standard., Integration tests for all property management actions are implemented and passing., UI has been reviewed and approved by a UX/UI designer or product owner."
US-053,Presentation Layer & User Experience,Use a two-panel interface to build and review trade offers,"The human player of Monopoly Tycoon, who may have varying levels of experience with the game.","As a Human Player, I want a clear, two-panel trading interface that displays my items and the opponent's items side-by-side so that I can easily construct, review, and understand trade offers to make strategic decisions effectively.",Must Have,8,"US-040, US-041, US-042","Given it is the human player's turn, when the player selects an AI opponent and chooses the 'Trade' option, then a modal trading interface appears, displaying two main panels: 'Your Offer' and 'Their Offer', with available assets displayed for selection.","Given the trading interface is open, and the player owns a property with at least one house, when the player attempts to select the developed property to add to their offer, then the property is visually disabled in the selection list, and a tooltip states 'Cannot trade properties with buildings'.","Given an AI opponent initiates a trade with the human player, when the trade offer is presented to the player, then the same two-panel interface appears, pre-populated with the AI's offer, and buttons for 'Accept', 'Decline', and 'Propose Counter-Offer' are displayed.",WI-027,"All acceptance criteria validated and passing., Unit tests for trade validation logic achieve >80% coverage., Integration tests confirm that game state is correctly updated after a trade., The trading UI has been manually tested for all scenarios, including error conditions and edge cases."
US-054,Presentation Layer & User Experience,Access an in-game settings menu,"The human player of Monopoly Tycoon.","As a player in the middle of a game, I want to access a settings menu without quitting the match, so that I can adjust game options, save my progress, or exit the game in a controlled manner.",Must Have,5,US-049,"Given a game is in progress and it is the human player's turn, when the player presses the 'Escape' key, then the game simulation is paused and a settings menu overlay is displayed.","Given the in-game settings menu is open, when the player views the menu, then the menu must contain distinct, clickable options for 'Resume Game', 'Settings', 'Save Game', 'Load Game', 'Return to Main Menu', and 'Quit to Desktop'.","Given a modal dialog (e.g., a trade offer) is displayed to the player, when the player attempts to open the settings menu, then the settings menu does not open, and the modal dialog remains the focus of interaction.",WI-030,"All acceptance criteria validated and passing, Unit tests for the pause/resume logic are implemented with >80% coverage and are passing, Integration testing for opening/closing the menu in various game states is completed successfully, Performance requirements for menu responsiveness are verified"
US-055,Presentation Layer & User Experience,Adjust the game speed to make animations faster or instant,"The Experienced or Impatient Player who understands the game mechanics and wishes to complete matches more efficiently.","As an experienced player, I want to change the game speed setting so that I can reduce waiting times for animations and AI decisions, allowing for a faster-paced game.",Should Have,5,"US-054, US-061, US-062","Given the player is in a game, when the player navigates to the settings menu and selects the 'Fast' or 'Instant' game speed option, then all subsequent game animations (e.g., dice rolls, token movement) play at an accelerated rate or are skipped, and artificial AI decision delays are reduced or eliminated.","Given the game speed is set to 'Fast' or 'Instant' and the human player is involved in a property auction, when the auction begins, then the game speed is automatically and temporarily set to 'Normal' for the entire duration of the auction.","Given a player has set the game speed to 'Fast', when the player saves the game, exits, and then loads that saved game, then the game speed setting is correctly restored to 'Fast' and the game continues at that pace.",WI-030,"All acceptance criteria validated and passing, Unit tests for the speed controller and auction override logic are implemented with sufficient coverage and are passing, Integration testing for UI interaction and save/load persistence is completed successfully, Manual E2E testing confirms a smooth and consistent experience on all speed settings"
