task_id,task_name,primary_skill,secondary_skill,complexity_level,estimated_hours,required_experience,team_size,dependencies,critical_path,resource_notes,alternative_approach
TASK-136,"Implement Statistics Tracking Service",Backend Development,Data Engineering,Medium,12,Mid,1,"STORY-US-013,TASK-088",No,"The logic to aggregate and update stats in the database must be transactional to prevent data corruption.",N/A
TASK-137,"Create Statistics UI Screen",Frontend Development,N/A,Medium,12,Mid,1,"STORY-US-013",No,"A straightforward data display screen. The main work is formatting the data nicely.",N/A
STORY-US-064,"View a list of my top 10 victories",Backend Development,Frontend Development,Medium,16,Mid,1,"EPIC-003,US-011,US-046,US-048",No,"An extension of the statistics feature. Requires more complex database queries with sorting.",N/A
TASK-138,"Implement High Score Logic and UI",Backend Development,Frontend Development,Medium,16,Mid,1,"STORY-US-064,TASK-136",No,"Combines a database query with a new UI screen. Can be done by a single fullstack (Unity) developer.",N/A
STORY-US-054,"Access an in-game settings menu",Frontend Development,Backend Development,High,24,Senior,1,"EPIC-003,US-049",Yes,"The game state pause/resume logic is critical and must be robust to prevent bugs. Requires a senior developer.",N/A
TASK-146,"Implement Pause Menu and Game State Pause Logic",Frontend Development,Backend Development,High,24,Senior,1,"STORY-US-054",Yes,"This task contains all the complexity of the story. The pause logic must handle all possible game states (animations, AI turns, etc.).",N/A
STORY-US-055,"Adjust the game speed to make animations faster or instant",Backend Development,Frontend Development,High,24,Mid,1,"EPIC-003,US-054,US-061,US-062",No,"Requires a centralized service to control all time-based events in the game. Can be complex to refactor if not planned for.",If a central service is too much refactoring, use Unity's `Time.timeScale` as a simpler but less precise alternative.
TASK-147,"Implement Game Speed Controller",Backend Development,Frontend Development,High,24,Mid,1,"STORY-US-055,TASK-146",No,"This task involves creating the central service and integrating it with animations and AI delays.",N/A
STORY-US-056,"Adjust master, music, and sound effect volumes independently",Frontend Development,N/A,Medium,16,Junior,1,"EPIC-003,US-054",Yes,"A standard feature. Requires knowledge of Unity's audio system. Good task for a junior/mid developer.",N/A
TASK-148,"Implement Audio Mixer and Volume Controls",Frontend Development,N/A,Medium,16,Junior,1,"STORY-US-056,TASK-146",Yes,"All game audio sources must be correctly routed to the mixer, which requires a project-wide audit.",N/A
STORY-US-059,"Start an optional interactive tutorial to learn the game",Frontend Development,Backend Development,Very High,40,Senior,1,"EPIC-003,US-008,US-015,US-030,US-044,US-049",No,"A data-driven tutorial system is very complex to build. Requires a senior developer.",Create a non-interactive, video-based tutorial as a simpler MVP if the interactive version is too time-consuming.
TASK-155,"Develop Tutorial Scripting Engine",Backend Development,Frontend Development,Very High,40,Senior,1,"STORY-US-059",No,"The engine must override core game systems (like RNG) and control the UI focus, which is architecturally complex.",N/A
STORY-US-060,"Access and search a digital rulebook from game menus",Frontend Development,N/A,Medium,24,Mid,1,"EPIC-003,US-008,US-054",No,"A quality-of-life feature. The main challenge is creating a polished and responsive search UI.",Use a web view to display a formatted HTML file instead of building a custom UI, if easier.
TASK-156,"Implement Digital Rulebook UI and Search",Frontend Development,N/A,Medium,24,Mid,1,"STORY-US-060",No,"The search logic needs to be performant to provide a good user experience.",N/A
STORY-US-037,"Participate in an auction for the last available buildings",Backend Development,Frontend Development,Very High,56,Lead,1,"EPIC-001,US-033,US-034,US-036",No,"This is a rare and complex edge case rule. The effort-to-impact ratio is low, making it a 'Could Have'.",Descope this feature from V1. The game is fully playable without it, and the user can be notified that no buildings are available.
TASK-057-B,"Implement Building Shortage Auction Logic",Backend Development,AI,Very High,56,Lead,1,"STORY-US-037,TASK-032",No,"Requires extending the auction service and adding new, complex bidding logic to the AI.",N/A
STORY-US-065,"Export my top score history to a text file",Frontend Development,Backend Development,Low,8,Junior,1,"EPIC-003,US-064",No,"A simple 'nice-to-have' feature. Requires interacting with the native file system, which can have minor complexities.",Allow the user to copy the text to the clipboard instead of saving a file, which is simpler to implement.
TASK-157,"Implement High Score Export Feature",Frontend Development,Backend Development,Low,8,Junior,1,"STORY-US-065,TASK-138",No,"Using a third-party library for the native 'Save As' dialog is recommended.",N/A
STORY-US-067,"Be notified of available game updates on startup",Backend Development,Frontend Development,Medium,22,Mid,1,"EPIC-005,US-008",No,"Requires a backend server/endpoint to host the version file. This adds external infrastructure dependency.",N/A
TASK-014-B,"Implement Asynchronous Version Check Service",Backend Development,N/A,Low,7.2,Mid,1,"STORY-US-067",No,"The key is making the check asynchronous and handling errors silently to not impact startup time.",N/A
TASK-015-B,"Create Update Notification UI on Main Menu",Frontend Development,N/A,Low,6,Junior,1,"STORY-US-067,TASK-104",No,"Simple UI element to show/hide based on the service result.",N/A
TASK-016-B,"Integrate Update Check with Main Menu UI",Backend Development,Frontend Development,Low,8.3,Mid,1,"STORY-US-067,TASK-014-B,TASK-015-B",No,"Straightforward integration task.",N/A
STORY-US-066,"Change the game's visual and audio theme",Backend Development,Frontend Development,Very High,64,Lead,1,"EPIC-005,US-054",No,"A very complex feature that touches almost every visual and audio aspect of the game. High risk of memory leaks and performance issues.",Change the feature to require an application restart to apply a new theme, which drastically simplifies asset management.
TASK-009-B,"Design Theme Management Architecture",Backend Development,N/A,Medium,8.3,Lead,1,"STORY-US-066",No,"Critical architectural task. Using Unity's Addressables or ScriptableObjects is key.",N/A
TASK-010-B,"Create and Populate Theme Asset Packages",Design,N/A,Medium,10.3,Mid,1,"STORY-US-066,TASK-009-B",No,"This is an asset management task, best suited for a technical artist. Heavily dependent on asset delivery.",N/A
TASK-011-B,"Implement Theme Application Logic",Backend Development,N/A,High,16.7,Senior,1,"STORY-US-066,TASK-009-B,TASK-010-B",No,"The core logic for applying themes and unloading old assets is complex and prone to memory leaks.",N/A
TASK-012-B,"Integrate Theme Selection into Settings UI",Frontend Development,N/A,Low,8.3,Mid,1,"STORY-US-066,TASK-146,TASK-011-B",No,"Simple UI task to trigger the theme manager.",N/A
TASK-013-B,"Refactor Game Components for Theming",Backend Development,Frontend Development,High,16,Senior,1,"STORY-US-066,TASK-011-B",No,"A large and time-consuming refactoring task. Every asset loaded in the game must be updated to use the theme manager.",N/A
TASK-160,"Setup NUnit Test Project",DevOps,Quality Assurance,Low,8,Lead,1,"EPIC-006",Yes,"A foundational task for the entire project's quality strategy.",N/A
TASK-161,"Implement Unit Tests for Core Logic (Sprint 1-4)",Quality Assurance,Backend Development,High,32,Mid,1,"EPIC-006,TASK-035,TASK-038,TASK-039",Yes,"This is an ongoing task for the QA Engineer, covering the most critical and complex business logic.",N/A
TASK-162,"Implement Unit Tests for Turn and Jail Logic (Sprint 5)",Quality Assurance,Backend Development,High,24,Mid,1,"EPIC-006,TASK-026,TASK-041,TASK-042,TASK-044,TASK-045",Yes,"The Turn Manager is a high-risk area, so this testing is critical for stability.",N/A
TASK-163,"Implement Unit Tests for Building Logic (Sprint 6-7)",Quality Assurance,Backend Development,High,24,Mid,1,"EPIC-006,TASK-050,TASK-052,TASK-053",Yes,"The 'even building' rule and other building logic are complex and require thorough testing.",N/A
TASK-164,"Create Integration Test Suite and Scenarios",Quality Assurance,N/A,Medium,16,Mid,1,"EPIC-006",Yes,"Setting up the test framework and helpers is a blocker for writing the actual integration tests.",N/A
TASK-165,"Implement Integration Tests for Key Workflows",Quality Assurance,N/A,High,32,Senior,1,"EPIC-006,TASK-131,TASK-123,TASK-087",Yes,"These tests validate that the most complex systems work together correctly. Requires a senior QA engineer.",N/A
TASK-166,"Create Predefined Save Game Test Assets",Quality Assurance,N/A,Medium,16,Mid,1,"EPIC-006,TASK-131",Yes,"Essential for repeatable testing of complex edge cases like bankruptcy and building shortages.",N/A
