Title,Description,Type,Status,Priority,Assignee,Reporter,Due Date,Estimate,Labels,Sprint,Epic,Project,Attachments,Comments,Parent ID,Dependencies,Created At,Updated At,Skills Required
"STORY-US-052: Access a dedicated interface to manage all my properties","As a human player, I want to access a dedicated property management screen so that I can efficiently view and take strategic actions from a single interface.","User Story","Backlog","Must Have","","pm@project.com","",32,"ui,property-management,core-feature","Sprint 6","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-029,US-032,US-033,US-034,US-038","EPIC-003","","","","Unity UI,C#"
"TASK-121: Design and Implement Property Management UI Shell","Create the main UI prefab for the Property Management screen. It should include a scrollable list for property cards, a display for player cash, and buttons to close the screen.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",16,"ui,property-management","Sprint 6","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-052","","","","Unity UI,C#"
"TASK-122: Populate Property Management UI with Player Data","Implement the logic to dynamically populate the property management screen with the current player's owned properties, grouped by color set. Display their current development level and mortgaged status.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",16,"ui,property-management,data-binding","Sprint 6","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the UI shell.","STORY-US-052","TASK-121","","","Unity UI,C#"
"STORY-US-038: Mortgage an undeveloped property to get cash","As a player, I want to mortgage my undeveloped properties to get immediate cash.","User Story","Backlog","Must Have","","pm@project.com","",16,"core-rule,mortgage,economy","Sprint 6","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-052,US-044","EPIC-001","","","","C#"
"TASK-046: Implement Mortgage Logic","Create the backend logic in the `RuleEngine` to handle mortgaging a property. This includes updating the property's `is_mortgaged` state and crediting the player's cash with the mortgage value.","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",8,"backend,rules-engine,mortgage","Sprint 6","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","","STORY-US-038","","","","C#"
"TASK-047: Integrate Mortgage Action into UI","Add a 'Mortgage' button to the property card in the management UI. The button should be enabled only for unmortgaged, undeveloped properties. Clicking it should trigger the backend logic and update the UI.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",8,"ui,integration,mortgage","Sprint 6","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the Property Management UI.","STORY-US-038","TASK-121","","","Unity UI,C#"
"STORY-US-039: Unmortgage a property by paying the principal plus 10% interest","As a Human Player, I want to pay the bank to unmortgage one of my properties so that I can start collecting rent on it again.","User Story","Backlog","Must Have","","pm@project.com","",16,"core-rule,mortgage,economy","Sprint 6","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-038,US-052,US-044","EPIC-001","","","","C#"
"TASK-048: Implement Unmortgage Logic","Create the backend logic to handle unmortgaging. This includes calculating the cost (mortgage value + 10% interest), debiting the player's cash, and resetting the property's `is_mortgaged` state.","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",8,"backend,rules-engine,mortgage","Sprint 6","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","","STORY-US-039","","","","C#"
"TASK-049: Integrate Unmortgage Action into UI","Add an 'Unmortgage' button to the property card in the management UI. The button should be enabled only for mortgaged properties where the player has sufficient funds. Clicking it triggers the backend logic.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",8,"ui,integration,mortgage","Sprint 6","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the Property Management UI.","STORY-US-039","TASK-121","","","Unity UI,C#"
"STORY-US-033: Build houses on properties in a complete color set","As a player who owns a complete color set, I want to purchase and build houses on those properties.","User Story","Backlog","Must Have","","pm@project.com","",24,"core-mechanic,building,economy","Sprint 7","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-030,US-052,US-034,US-036","EPIC-001","","","","C#"
"TASK-050: Implement House Building Logic","In the `RuleEngine`, create the logic for building a house. This must validate all conditions: monopoly ownership, even-building rule, player funds, and bank house supply. If valid, it updates player cash, bank supply, and property state.","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",12,"backend,rules-engine,building","Sprint 7","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","","STORY-US-033","","","","C#"
"TASK-051: Integrate Building Actions into UI","Add 'Build House' and 'Sell House' buttons to the property management UI. The state of these buttons (enabled/disabled) must be dynamically updated based on the game rules (monopoly, even-building, funds, etc.).","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",12,"ui,integration,building","Sprint 7","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the Property Management UI.","STORY-US-033","TASK-121","","","Unity UI,C#"
"STORY-US-034: Enforce even building rule for property development","As a player, I want the game to enforce the 'even building' rule when I try to purchase or sell houses.","User Story","Backlog","Must Have","","pm@project.com","",24,"core-rule,building,validation","Sprint 7","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-033,US-052,US-038","EPIC-001","","","","C#"
"TASK-052: Implement Even Building Validation Service","Create a dedicated service or method `ValidationService.CanBuildHouse(property)` that encapsulates the complex logic of the even-building rule. This service will check house counts across all properties in a color set.","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",24,"backend,rules-engine,validation","Sprint 7","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","","STORY-US-034","","","","C#"
"STORY-US-035: Upgrade a set of 4 houses to a single hotel","As a player, I want to purchase a hotel for properties with four houses to charge maximum rent.","User Story","Backlog","Must Have","","pm@project.com","",24,"core-rule,building,hotel","Sprint 7","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-033,US-034,US-052","EPIC-001","","","","C#"
"TASK-053: Implement Hotel Transaction Logic","Add logic to the `RuleEngine` for upgrading to a hotel. This includes validating that all properties in the set have 4 houses, deducting the cost, decrementing the bank's hotel supply, and incrementing the bank's house supply by 4.","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",12,"backend,rules-engine,hotel","Sprint 7","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","Depends on house building logic.","STORY-US-035","TASK-050","","","C#"
"TASK-054: Add Hotel Actions to UI","Update the property management UI to show a 'Build Hotel' button when a property has 4 houses and meets all other criteria. This action should trigger the backend logic.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",12,"ui,integration,hotel","Sprint 7","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the Property Management UI.","STORY-US-035","TASK-121","","","Unity UI,C#"
"STORY-US-036: Notify player of building shortage when attempting to build","As a player, I want to receive a clear notification when I am unable to build because the bank has run out of houses or hotels.","User Story","Backlog","Should Have","","pm@project.com","",16,"ui,feedback,building","Sprint 7","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-033,US-052","EPIC-001","","","","C#,Unity UI"
"TASK-055: Implement Bank Inventory Check","In the `RuleEngine`'s building validation logic, add a check against the `BankState` for available houses/hotels before allowing a build action.","Task","Backlog","Should Have","backend-dev@project.com","pm@project.com","",8,"backend,rules-engine,bank","Sprint 7","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","","STORY-US-036","","","","C#"
"TASK-056: Create Building Shortage UI Notification","Implement a non-intrusive 'toast' notification in the UI that can be triggered to display messages like 'No houses available in the bank.' The build buttons in the management UI must also be disabled when supply is zero.","Task","Backlog","Should Have","ui-dev@project.com","pm@project.com","",8,"ui,notification,feedback","Sprint 7","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-036","","","","Unity UI,C#"
"STORY-US-024: Draw a Chance card when landing on a Chance space","As a player, I want the game to automatically draw a Chance card and execute its instructions when I land on a Chance space.","User Story","Backlog","Must Have","","pm@project.com","",32,"core-mechanic,cards,rng","Sprint 8","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-016,US-018,US-019,US-047","EPIC-001","","","","C#"
"TASK-057: Create Card Action System (Command Pattern)","Design and implement a flexible system for handling card actions using the Command Pattern. Create an `ICardAction` interface and concrete classes for each type of action (e.g., `PayMoneyAction`, `MoveToAction`, `GetOutOfJailCardAction`).","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",16,"backend,design-pattern,cards","Sprint 8","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","","STORY-US-024","","","","C#,Software Architecture"
"TASK-058: Implement All Chance Card Effects","Create the data file (JSON) for all 16 Chance cards. For each card, create a corresponding `Card` object that is linked to the appropriate `ICardAction` command.","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",16,"backend,content,cards","Sprint 8","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","Depends on the Card Action System.","STORY-US-024","TASK-057","","","C#,JSON"
"STORY-US-025: Draw a Community Chest card when landing on a Community Chest space","As a player, I want the game to automatically draw a Community Chest card when I land on that space.","User Story","Backlog","Must Have","","pm@project.com","",24,"core-mechanic,cards,rng","Sprint 8","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-016,US-018,US-047","EPIC-001","","","","C#"
"TASK-059: Implement All Community Chest Card Effects","Create the data file (JSON) for all 16 Community Chest cards and implement their logic by reusing and extending the `ICardAction` system created for Chance cards.","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",24,"backend,content,cards","Sprint 8","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","Depends on the Card Action System.","STORY-US-025","TASK-057","","","C#,JSON"
"STORY-US-053: Use a two-panel interface to build and review trade offers","As a Human Player, I want a clear, two-panel trading interface that displays my items and the opponent's items side-by-side.","User Story","Backlog","Must Have","","pm@project.com","",40,"ui,trading,core-feature","Sprint 8","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-040,US-041,US-042,US-052","EPIC-003","","","","Unity UI,C#"
"TASK-123: Design and Implement Two-Panel Trade UI","Create the main trading UI prefab. It must have two panels ('Your Offer', 'Their Offer'), sections for available assets, and input fields for cash. Implement the logic to add/remove assets from the offer.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",24,"ui,trading,ux","Sprint 8","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-053","","","","Unity UI,C#"
"TASK-124: Add Validation Logic to Trade UI","Implement real-time validation in the trade UI. This must prevent trading developed properties, offering more cash than available, and proposing an empty trade. The 'Propose Trade' button state must be tied to this validation.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",16,"ui,trading,validation","Sprint 8","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the base UI.","STORY-US-053","TASK-123","","","Unity UI,C#"
"EPIC-002: Artificial Intelligence (AI) System","Covers the design and implementation of the AI opponents, including their decision-making framework (Behavior Trees), different difficulty levels, and strategic logic for all game actions.","Epic","Backlog","Critical","","pm@project.com","",298.5,"ai,backend,game-logic","","","Monopoly Tycoon","","","","","",""
"STORY-US-040: Initiate a trade with an AI opponent during my turn","As a human player, I want to open a trading interface and construct a trade offer to strategically negotiate with AI opponents.","User Story","Backlog","Must Have","","pm@project.com","",24,"trading,player-action,ai-interaction","Sprint 9","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-032,US-052,US-053","EPIC-003","","","","C#,Unity UI"
"TASK-060: Implement AI Behavior Tree Framework","Set up the base architecture for the AI's decision-making using a Behavior Tree library or custom implementation. Create the root tree structure and define basic nodes like `Selector`, `Sequence`, and `Action`.","Task","Backlog","Must Have","ai-dev@project.com","pm@project.com","",24,"ai,architecture,behavior-tree","Sprint 9","Artificial Intelligence (AI) System","Monopoly Tycoon","","","STORY-US-040","","","","C#,AI"
"TASK-061: Create External JSON Configuration for AI Parameters","Design and implement the system to load AI behavior parameters from an external JSON file (as per REQ-1-063). Define parameters for property acquisition, trading logic, and risk aversion for each difficulty level.","Task","Backlog","Must Have","ai-dev@project.com","pm@project.com","",16,"ai,config,json","Sprint 9","Artificial Intelligence (AI) System","Monopoly Tycoon","","","STORY-US-040","","","","C#,JSON"
"TASK-125: Integrate 'Propose Trade' button with AI","Wire the 'Propose Trade' button in the trading UI to serialize the trade offer and pass it to the `AIEvaluationService` for the selected AI opponent.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",8,"ui,integration,trading","Sprint 9","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the Trade UI and AI service stubs.","STORY-US-040","TASK-123","","","Unity UI,C#"
"STORY-US-041: Respond to a trade offer from an AI opponent","As a human player, I want to be presented with a clear dialog when an AI proposes a trade so I can accept or decline it.","User Story","Backlog","Must Have","","pm@project.com","",24,"trading,ai-interaction,ui","Sprint 9","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-053,US-040,US-032","EPIC-003","","","","C#,Unity UI"
"TASK-126: Implement AI Trade Proposal Event and UI Trigger","Create a game event `AITradeProposed` that the AI system can fire. The UI Manager will listen for this event and, when it occurs, open the trading UI in 'response' mode, pre-populated with the AI's offer.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",24,"ui,event-handling,trading","Sprint 9","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the Trade UI.","STORY-US-041","TASK-123","","","Unity UI,C#"
"STORY-US-042: Propose a counter-offer to an AI's trade proposal","As a strategic player, I want to respond to an AI's trade proposal with a modified counter-offer.","User Story","Backlog","Should Have","","pm@project.com","",24,"trading,ai-interaction,ui","Sprint 9","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-041,US-053","EPIC-003","","","","C#,Unity UI"
"TASK-127: Add Counter-Offer Mode to Trade UI","Enhance the trading UI to support a 'counter-offer' mode. When triggered, it should pre-populate with the original offer but allow the user to edit both sides before submitting back to the AI.","Task","Backlog","Should Have","ui-dev@project.com","pm@project.com","",24,"ui,trading,state-management","Sprint 9","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the Trade UI.","STORY-US-042","TASK-123","","","Unity UI,C#"
"STORY-US-043: Receive notification of AI-to-AI trades","As a human player, I want to see a non-intrusive notification when a trade is completed between two AI opponents.","User Story","Backlog","Should Have","","pm@project.com","",16,"ui,notification,feedback","Sprint 10","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-010,US-040","EPIC-003","","","","C#,Unity UI"
"TASK-062: Implement AI Trade Evaluation Logic","Develop the core AI logic for evaluating a trade offer. This behavior tree node will use the configured parameters (from the JSON file) to decide whether to accept, decline, or propose a trade.","Task","Backlog","Must Have","ai-dev@project.com","pm@project.com","",32,"ai,behavior-tree,trading","Sprint 10","Artificial Intelligence (AI) System","Monopoly Tycoon","","Depends on the BT framework.","STORY-US-043","TASK-060","","","C#,AI"
"TASK-063: Implement AI Property Management Logic","Create the behavior tree logic for AI decisions related to property management: when to build houses/hotels, when to mortgage properties, and when to unmortgage. This logic must vary based on the AI's difficulty level.","Task","Backlog","Must Have","ai-dev@project.com","pm@project.com","",40,"ai,behavior-tree,property-management","Sprint 10","Artificial Intelligence (AI) System","Monopoly Tycoon","","Depends on the BT framework.","STORY-US-043","TASK-060","","","C#,AI"
"TASK-128: Implement AI-to-AI Trade Notification","Create a `TradeCompleted` event that is fired when any trade is successfully executed. The UI Notification Manager will listen for this event, and if both parties are AIs, it will display a non-intrusive summary message to the human player.","Task","Backlog","Should Have","ui-dev@project.com","pm@project.com","",16,"ui,notification,event-handling","Sprint 10","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-043","","","","Unity UI,C#"
"EPIC-004: Data Persistence & Management","Handles all aspects of saving and loading game state, as well as persisting player statistics and high scores. Ensures data integrity, versioning, and graceful failure handling.","Epic","Backlog","Critical","","pm@project.com","",272.8,"data,persistence,save-load,database","","","Monopoly Tycoon","","","","","",""
"STORY-US-061: Save my game progress into one of several save slots","As a player, I want to save my current game progress into a specific save slot at the start of my turn.","User Story","Backlog","Must Have","","pm@project.com","",32,"save-game,persistence,json","Sprint 10","Data Persistence & Management","Monopoly Tycoon","","US-054,US-044","EPIC-004","","","","C#,JSON"
"TASK-131: Implement GameState Serialization Service","Create a `SaveGameService` that can take the current `GameState` object and serialize it to a versioned JSON string using `System.Text.Json`. The service must also calculate and embed a checksum of the data.","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",16,"serialization,json,persistence","Sprint 10","Data Persistence & Management","Monopoly Tycoon","","RISK-001: Risk of serialization failure.","STORY-US-061","","","","C#,JSON"
"TASK-132: Create Save Game UI Screen","Develop the UI screen for saving the game. It should display the 5+ save slots, show metadata for existing saves (timestamp, turn #), and handle the overwrite confirmation flow.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",16,"ui,save-game","Sprint 10","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-061","","","","Unity UI,C#"
"STORY-US-062: Load a game from a previously saved slot","As a returning player, I want to select and load a previously saved game from the main menu.","User Story","Backlog","Must Have","","pm@project.com","",32,"load-game,persistence,json","Sprint 11","Data Persistence & Management","Monopoly Tycoon","","US-061,US-063","EPIC-004","","","","C#,JSON"
"TASK-133: Implement GameState Deserialization and Validation","Enhance the `SaveGameService` with a method to load a game. This involves reading the JSON file, validating the checksum (US-063), checking the version, and deserializing the string back into a `GameState` object.","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",16,"deserialization,json,validation","Sprint 11","Data Persistence & Management","Monopoly Tycoon","","Depends on the serialization service. RISK-001.","STORY-US-062","TASK-131","","","C#,JSON"
"TASK-134: Create Load Game UI Screen","Develop the UI screen for loading a game. It must display all save slots, show their metadata, and visually indicate slots that are 'Corrupted' or 'Incompatible' (US-063).","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",16,"ui,load-game","Sprint 11","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-062","","","","Unity UI,C#"
"STORY-US-063: Visually indicate unusable save files on the load game screen","As a Returning Player, I want to see a clear, visual indication for any save files that are corrupted or incompatible.","User Story","Backlog","Must Have","","pm@project.com","",24,"validation,error-handling,save-load","Sprint 11","Data Persistence & Management","Monopoly Tycoon","","US-061,US-062","EPIC-004","","","","C#,Unity UI"
"TASK-135: Integrate Checksum and Version Validation into Load UI","Modify the `Load Game` UI controller to use the validation results from the `SaveGameService`. Based on the result, it must update the UI for each slot to show its status (Valid, Corrupted, Incompatible) and disable the 'Load' button for invalid slots.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",24,"ui,integration,validation","Sprint 11","Data Persistence & Management","Monopoly Tycoon","","Depends on the deserialization service and the Load UI.","STORY-US-063","TASK-133,TASK-134","","","Unity UI,C#"
"STORY-US-047: See a game-over screen when I go bankrupt","As a human player, I want to be shown a clear 'Game Over' screen immediately after I am declared bankrupt.","User Story","Backlog","Must Have","","pm@project.com","",24,"game-flow,end-condition,bankruptcy","Sprint 11","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-045,US-038,US-048","EPIC-001","","","","C#,Unity UI"
"TASK-087: Implement Bankruptcy Logic Service","Create a `BankruptcyService.cs` that handles the entire bankruptcy process. This includes logic for asset liquidation (selling buildings, mortgaging), determining if a debt can be paid, and transferring assets to the creditor (Bank or another player).","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",24,"backend,rules-engine,bankruptcy","Sprint 11","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","RISK-012: High complexity.","STORY-US-047","","","","C#"
"STORY-US-046: See a victory screen when I am the last player remaining","As a human player who has won the game, I want to be presented with a distinct and celebratory victory screen.","User Story","Backlog","Must Have","","pm@project.com","",24,"game-flow,end-condition,victory","Sprint 11","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-011,US-047,US-048,US-064,US-066","EPIC-001","","","","C#,Unity UI"
"TASK-088: Implement Win/Loss Condition Detection","In the `GameManager` or `TurnManager`, add a check after any player is bankrupted to see if only one active player remains. If so, trigger the appropriate game-end event (HumanVictory or AIVictory).","Task","Backlog","Must Have","backend-dev@project.com","pm@project.com","",8,"backend,game-flow,end-condition","Sprint 11","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","Depends on bankruptcy logic.","STORY-US-046","TASK-087","","","C#"
"TASK-089: Create Victory/Game Over and Summary Screens","Design and implement the UI screens for Victory, Game Over, and the final Game Summary. These screens should display relevant stats from the completed match.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",16,"ui,end-game,ux","Sprint 11","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-046","","","","Unity UI,C#"
"STORY-US-013: View my persistent historical gameplay statistics","As a returning player, I want to access a screen that displays my cumulative gameplay statistics from all my completed games.","User Story","Backlog","Should Have","","pm@project.com","",24,"statistics,persistence,profile","Sprint 12","Data Persistence & Management","Monopoly Tycoon","","US-011,US-046,US-047","EPIC-004","","","","C#,SQLite,Unity UI"
"TASK-136: Implement Statistics Tracking Service","Create a `StatisticsService.cs` that subscribes to the `GameEnded` event. Upon game end, it will process the final `GameState` and update the persistent player statistics in the SQLite database.","Task","Backlog","Should Have","backend-dev@project.com","pm@project.com","",12,"backend,database,statistics","Sprint 12","Data Persistence & Management","Monopoly Tycoon","","Depends on game-end events.","STORY-US-013","TASK-088","","","C#,SQLite"
"TASK-137: Create Statistics UI Screen","Develop the UI screen to display the historical player statistics. This screen will fetch the data from the `StatisticsRepository` and display it in a read-only format.","Task","Backlog","Should Have","ui-dev@project.com","pm@project.com","",12,"ui,statistics","Sprint 12","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-013","","","","Unity UI,C#"
"STORY-US-064: View a list of my top 10 victories","As a competitive player, I want to access a Top 10 High Score screen from the main menu.","User Story","Backlog","Should Have","","pm@project.com","",16,"high-scores,profile,replayability","Sprint 12","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-011,US-046,US-048","EPIC-003","","","","C#,SQLite,Unity UI"
"TASK-138: Implement High Score Logic and UI","Enhance the `StatisticsService` to check if a victorious game qualifies for the Top 10 list and update the database accordingly. Create the UI screen to display the Top 10 list with correct sorting (Net Worth DESC, Turns ASC).","Task","Backlog","Should Have","fullstack-dev@project.com","pm@project.com","",16,"database,ui,high-scores","Sprint 12","Data Persistence & Management","Monopoly Tycoon","","Depends on statistics service.","STORY-US-064","TASK-136","","","C#,SQLite,Unity UI"
"STORY-US-054: Access an in-game settings menu","As a player in the middle of a game, I want to access a settings menu without quitting the match.","User Story","Backlog","Must Have","","pm@project.com","",24,"ui,settings,pause-menu","Sprint 12","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-049","EPIC-003","","","","Unity UI,C#"
"TASK-146: Implement Pause Menu and Game State Pause Logic","Create the Pause Menu UI prefab. Implement the logic to pause and resume the game simulation robustly. The menu should be accessible via the ESC key and a HUD button.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",24,"ui,pause-menu,state-management","Sprint 12","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-054","","","","Unity UI,C#"
"STORY-US-055: Adjust the game speed to make animations faster or instant","As an experienced player, I want to change the game speed setting.","User Story","Backlog","Should Have","","pm@project.com","",24,"settings,ux,animation","Sprint 12","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-054,US-061,US-062","EPIC-003","","","","Unity UI,C#"
"TASK-147: Implement Game Speed Controller","Create a `GameSpeedService` that manages animation speeds and AI thinking delays. Integrate a UI control in the settings menu to allow the player to select Normal, Fast, or Instant.","Task","Backlog","Should Have","fullstack-dev@project.com","pm@project.com","",24,"ux,settings,animation","Sprint 12","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the settings menu.","STORY-US-055","TASK-146","","","Unity UI,C#"
"STORY-US-056: Adjust master, music, and sound effect volumes independently","As a player, I want to independently adjust the master, music, and sound effect volume levels.","User Story","Backlog","Must Have","","pm@project.com","",16,"settings,audio,ux","Sprint 12","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-054","EPIC-003","","","","Unity,Audio"
"TASK-148: Implement Audio Mixer and Volume Controls","Set up a Unity Audio Mixer with groups for Master, Music, and SFX. Create UI sliders in the settings menu and wire them to control the exposed volume parameters on the mixer. Persist the settings.","Task","Backlog","Must Have","ui-dev@project.com","pm@project.com","",16,"audio,settings,ui","Sprint 12","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the settings menu.","STORY-US-056","TASK-146","","","Unity,Audio"
"STORY-US-059: Start an optional interactive tutorial to learn the game","As a new player, I want to start an optional, interactive tutorial to learn the basic rules and game controls.","User Story","Backlog","Should Have","","pm@project.com","",40,"tutorial,onboarding,ux","Sprint 13","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-008,US-015,US-030,US-044,US-049","EPIC-003","","","","Unity UI,C#"
"TASK-155: Develop Tutorial Scripting Engine","Create a data-driven system for the tutorial. This involves a state machine that reads tutorial steps from a ScriptableObject or JSON file, highlights the required UI element, and waits for the correct player action before proceeding.","Task","Backlog","Should Have","fullstack-dev@project.com","pm@project.com","",40,"tutorial,scripting,ux","Sprint 13","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-059","","","","Unity UI,C#"
"STORY-US-060: Access and search a digital rulebook from game menus","As a player, I want to open a searchable digital rulebook from both the main menu and the in-game pause menu.","User Story","Backlog","Should Have","","pm@project.com","",24,"rulebook,ux,help","Sprint 13","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-008,US-054","EPIC-003","","","","Unity UI,C#"
"TASK-156: Implement Digital Rulebook UI and Search","Create the rulebook UI with a scrollable text area and a search input field. Load the rule text from an external JSON file. Implement the client-side search/filter logic.","Task","Backlog","Should Have","ui-dev@project.com","pm@project.com","",24,"ui,rulebook,search","Sprint 13","User Interface & Experience (UI/UX)","Monopoly Tycoon","","","STORY-US-060","","","","Unity UI,C#"
"STORY-US-037: Participate in an auction for the last available buildings","As a strategic player, I want to participate in an auction for the last available houses or hotels when there's a building shortage.","User Story","Backlog","Could Have","","pm@project.com","",56,"core-rule,auction,building,edge-case","Sprint 13","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","US-033,US-034,US-036","EPIC-001","","","","C#,Unity UI,AI"
"TASK-057-B: Implement Building Shortage Auction Logic","Extend the `AuctionService` to handle auctions for buildings. This requires identifying all eligible buyers (players with monopolies who can build) and conducting sequential auctions for each available building.","Task","Backlog","Could Have","backend-dev@project.com","pm@project.com","",56,"backend,auction,building","Sprint 13","Core Gameplay Engine & Rule Implementation","Monopoly Tycoon","","Depends on the property auction system.","STORY-US-037","TASK-032","","","C#"
"STORY-US-065: Export my top score history to a text file","As a competitive player, I want to export my Top 10 High Scores list to a simple text file.","User Story","Backlog","Could Have","","pm@project.com","",8,"high-scores,export,ux","Sprint 14","User Interface & Experience (UI/UX)","Monopoly Tycoon","","US-064","EPIC-003","","","","C#,Unity UI"
"TASK-157: Implement High Score Export Feature","Add an 'Export' button to the Top Scores screen. The button click will open a native Windows 'Save As' dialog and write the formatted high score list to a .txt file.","Task","Backlog","Could Have","ui-dev@project.com","pm@project.com","",8,"ui,export,file-io","Sprint 14","User Interface & Experience (UI/UX)","Monopoly Tycoon","","Depends on the Top Scores screen.","STORY-US-065","TASK-138","","","Unity UI,C#"
"STORY-US-067: Be notified of available game updates on startup","As a Game Player, I want to be notified when a new version of the game is available upon startup.","User Story","Backlog","Could Have","","pm@project.com","",22,"update-check,infrastructure,ux","Sprint 14","Application Shell & Infrastructure","Monopoly Tycoon","","US-008","EPIC-005","","","","C#,.NET 8"
"TASK-014-B: Implement Asynchronous Version Check Service","Create a service that makes an async HTTPS request to a predefined URL to fetch a JSON file with the latest version number and download URL. It must handle errors silently.","Task","Backlog","Could Have","backend-dev@project.com","pm@project.com","",7.2,"update-check,infrastructure","Sprint 14","Application Shell & Infrastructure","Monopoly Tycoon","","","STORY-US-067","","","","C#,.NET 8"
