Title,Description,Type,Status,Priority,Assignee,Reporter,Due Date,Estimate,Labels,Sprint,Epic,Project,Attachments,Comments,Parent ID,Dependencies,Created At,Updated At,Skills Required
"Implement AI-to-AI Trade Flow & Notification","Enable AI players to propose and evaluate trades with each other. When a trade is completed between two AIs, a non-intrusive UI notification must be displayed to the human player, summarizing the trade.","Task","Backlog","Should Have","developer@project.com","pm@project.com","",8.5,"ai,gameplay,backend,ui,feedback","Sprint 8: AI Behavior & Trading","Artificial Intelligence (AI) Opponents","Monopoly Tycoon","","","US-043","TASK-WI020-03",2023-10-27 08:57,2023-10-27 08:57,"C#,Unity UI"
"Implement Save Game Logic","Implement the logic to serialize the current `GameState` object to a versioned JSON file with a checksum (REQ-1-087, REQ-1-088). This includes creating the save file in the correct `%APPDATA%` directory.","Task","Backlog","Critical","sr-developer@project.com","pm@project.com","",17,"persistence,backend,serialization,critical-path","Sprint 9: Persistence & Player Stats","Core Gameplay Loop & Rules Engine","Monopoly Tycoon","","RISK-TECH-002: High risk of serialization bugs.","US-061","TASK-WI003-04",2023-10-27 08:58,2023-10-27 08:58,"C#,System.Text.Json,File I/O"
"Implement Save Game UI & Flow","Create the 'Save Game' screen accessible from the pause menu. It should display the available save slots. Implement the logic for saving to an empty slot or confirming an overwrite of an existing slot. The 'Save' option must be disabled at incorrect times in the turn.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",12.8,"ui,persistence,game-flow","Sprint 9: Persistence & Player Stats","UI/UX & Frontend","Monopoly Tycoon","","","US-061","TASK-WI023-01",2023-10-27 08:59,2023-10-27 08:59,"Unity UI,C#"
"Implement Load Game Logic (Deserialization & Validation)","Implement the logic to load a game. This includes reading the JSON file, validating its checksum, checking for version compatibility, and deserializing it back into a `GameState` object. Implement the data migration stub (REQ-1-090).","Task","Backlog","Critical","sr-developer@project.com","pm@project.com","",21.3,"persistence,backend,serialization,critical-path","Sprint 9: Persistence & Player Stats","Core Gameplay Loop & Rules Engine","Monopoly Tycoon","","","US-062","TASK-WI023-01",2023-10-27 09:00,2023-10-27 09:00,"C#,System.Text.Json,File I/O"
"Implement Load Game UI & Unusable File Indication","Create the 'Load Game' screen. It must list all save slots, displaying metadata for valid saves. It must also correctly identify and visually mark corrupted or incompatible save files, disabling the 'Load' button for them as per REQ-1-088.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",12.8,"ui,persistence,error-handling","Sprint 9: Persistence & Player Stats","UI/UX & Frontend","Monopoly Tycoon","","","US-063","TASK-WI024-01",2023-10-27 09:01,2023-10-27 09:01,"Unity UI,C#"
"Set up SQLite Database & Data Access Layer","Integrate `Microsoft.Data.Sqlite` into the project. Create a `DatabaseService` to manage the connection and schema creation for the player statistics database in `%APPDATA%`. Define the schema for player profiles, stats, and high scores.","Task","Backlog","Should Have","developer@project.com","pm@project.com","",17,"database,sqlite,backend,architecture","Sprint 9: Persistence & Player Stats","Game Setup & Player Profile","Monopoly Tycoon","","","US-013","TASK-WI002-01",2023-10-27 09:02,2023-10-27 09:02,"C#,SQLite,.NET Data"
"Implement Persistent Statistics Tracking & Update","At the end of a game, use the `StatisticsService` to aggregate results and write them to the SQLite database via the `DatabaseService`. This involves updating the player's overall stats and adding a new game result entry.","Task","Backlog","Should Have","developer@project.com","pm@project.com","",12.8,"database,backend,stats","Sprint 9: Persistence & Player Stats","Game Setup & Player Profile","Monopoly Tycoon","","","US-013","TASK-WI017-04,TASK-WI009-01",2023-10-27 09:03,2023-10-27 09:03,"C#,SQLite"
"Implement Player Profile & High Score UI Screens","Create the UI screens to display the player's historical statistics and the Top 10 High Scores list. These screens will fetch data from the `DatabaseService`.","Task","Backlog","Should Have","frontend-dev@project.com","pm@project.com","",12.8,"ui,stats,database","Sprint 9: Persistence & Player Stats","UI/UX & Frontend","Monopoly Tycoon","","","US-064","TASK-WI009-02",2023-10-27 09:04,2023-10-27 09:04,"Unity UI,C#"
"Implement Database Backup & Recovery Logic","Implement the automated backup mechanism for the SQLite database as specified in REQ-1-089. On startup, the system checks for file modifications and creates a backup, retaining the three most recent copies.","Task","Backlog","Medium","developer@project.com","pm@project.com","",8.5,"database,backend,resilience,file-io","Sprint 9: Persistence & Player Stats","Core Engine & Architecture","Monopoly Tycoon","","RISK-OPER-001: File I/O can be unreliable.","US-013","TASK-WI009-01",2023-10-27 09:05,2023-10-27 09:05,"C#,File I/O"
"Implement Installer Script (Inno Setup)","Create the Inno Setup script (`.iss`) that packages the final game build into a standalone installer. The script must define file locations, create shortcuts, and set up the uninstaller.","Task","Backlog","Must Have","devops@project.com","pm@project.com","",12.8,"deployment,installer,devops","Sprint 10: Polish & Release","Build, Test & Deployment","Monopoly Tycoon","","","US-001","",2023-10-27 09:06,2023-10-27 09:06,"Inno Setup,Scripting"
"Implement Uninstaller Logic (Clean Removal & Data Choice)","Enhance the Inno Setup script to handle uninstallation. It must perform a clean removal of all application files and registry entries. It must also include the custom logic to prompt the user to keep or delete their personal data in `%APPDATA%`.","Task","Backlog","Must Have","devops@project.com","pm@project.com","",8.5,"deployment,uninstaller,devops","Sprint 10: Polish & Release","Build, Test & Deployment","Monopoly Tycoon","","","US-006","TASK-WI026-01",2023-10-27 09:07,2023-10-27 09:07,"Inno Setup,Pascal Script"
"Implement Interactive Tutorial System","Develop the scripted, interactive tutorial. This requires a state machine or scripting engine to guide the player through predefined steps, highlighting UI elements and overriding game logic (e.g., forcing a specific dice roll).","Task","Backlog","Must Have","sr-developer@project.com","pm@project.com","",34.1,"gameplay,tutorial,onboarding,ui","Sprint 10: Polish & Release","UI/UX & Frontend","Monopoly Tycoon","","","US-059","TASK-WI011-01,TASK-WI012-01,TASK-WI013-02",2023-10-27 09:08,2023-10-27 09:08,"C#,Unity,State Machine Design"
"Implement Theme System (Asset Swapping)","Implement the architecture for the theme system. This involves creating an `AssetManager` that can dynamically load and apply different sets of visual and audio assets (board textures, token models, UI skins, music) based on user selection.","Task","Backlog","Should Have","sr-developer@project.com","pm@project.com","",25.6,"architecture,unity,asset-management,graphics","Sprint 10: Polish & Release","Core Engine & Architecture","Monopoly Tycoon","","Requires art assets for at least two themes.","US-066","TASK-WI001-01",2023-10-27 09:09,2023-10-27 09:09,"Unity,C#,Architecture,Addressables"
"Implement Digital Rulebook UI & Data Loading","Create the UI for the digital rulebook, including the search functionality. Implement the logic to load the rulebook content from an external JSON file.","Task","Backlog","Should Have","frontend-dev@project.com","pm@project.com","",12.8,"ui,content-management,json","Sprint 10: Polish & Release","UI/UX & Frontend","Monopoly Tycoon","","","US-060","TASK-WI006-01",2023-10-27 09:10,2023-10-27 09:10,"Unity UI,C#,JSON.net"
"Implement Update Checker","Implement the non-blocking check for application updates on startup. This involves making an asynchronous web request to a predefined URL to fetch the latest version number and displaying a notification if the current version is older.","Task","Backlog","Should Have","developer@project.com","pm@project.com","",8.5,"networking,backend,ui,versioning","Sprint 10: Polish & Release","Core Engine & Architecture","Monopoly Tycoon","","","US-067","TASK-WI006-01",2023-10-27 09:11,2023-10-27 09:11,"C#,.NET Networking"
"Final Integration Testing & Bug Fixing","Conduct a full, end-to-end testing pass of the entire game. Allocate time for identifying, prioritizing, and fixing bugs found during this phase to ensure a stable release candidate.","Task","Backlog","Critical","qa-team@project.com","pm@project.com","",80,"qa,testing,bug-fixing","Sprint 10: Polish & Release","Build, Test & Deployment","Monopoly Tycoon","","","US-001","",2023-10-27 09:12,2023-10-27 09:12,"QA,Debugging"
