story_id,epic,title,user_role,description,priority,story_points,dependencies,acceptance_criteria_1,acceptance_criteria_2,acceptance_criteria_3,technical_tasks,definition_of_done
US-039,Gameplay Mechanics Implementation,Unmortgage a property by paying principal plus 10% interest,Player,"As a Player, I want to pay to unmortgage one of my properties, so that I can start collecting rent on it again and enable future development.",Must Have,3,US-038,"Given I own a mortgaged property with a mortgage value of $100, when I choose to unmortgage it with sufficient funds, then my cash is reduced by $110 ($100 principal + $10 interest) and the property becomes unmortgaged.","Given I own a mortgaged property but have insufficient funds to pay the unmortgage cost, when I view the property, then the 'Unmortgage' option is disabled.","Given I have successfully unmortgaged a property, when an opponent subsequently lands on it, then rent is collected as normal.",WI-012: Implement Mortgaging System,"All ACs pass. Unmortgaging deducts the correct amount (principal + 10% interest) and updates property state. The option is disabled with insufficient funds. Rent collection is re-enabled. Code is reviewed and merged."
US-040,Gameplay Mechanics Implementation,Initiate a trade with an AI opponent,Player,"As a Player, I want to be able to propose a trade to an AI opponent during my turn, so that I can strategically negotiate to complete monopolies.",Must Have,5,US-029;US-053,"Given it is my turn before I have rolled the dice, when I open the trade interface and select an AI, then I can construct an offer involving my cash, properties, and cards for their assets.","Given I am in the trade interface, when I attempt to add a property that has houses on it to the offer, then the property is disabled in the selection list and cannot be traded.","Given I am in the trade interface, when I attempt to offer more cash than I possess, then the UI prevents me from submitting the trade and displays a validation error.",WI-017: Implement AI Trading Logic; WI-020: Implement Trading and Property Management UI,"All ACs pass. The trade interface allows construction of complex offers. The system correctly prevents trading of developed properties or more cash than available. The trade can only be initiated during the pre-roll phase. Code is reviewed and merged."
US-041,Gameplay Mechanics Implementation,Respond to a trade offer from an AI opponent,Player,"As a Player, when an AI proposes a trade, I want to be shown a clear dialog with the offer details so that I can make an informed decision to accept or decline it.",Must Have,5,US-040,"Given an AI opponent proposes a trade, when the offer is presented to me, then the game pauses and a modal dialog appears showing what I give and what I get.","Given the trade offer dialog is displayed, when I click 'Accept', then the assets are exchanged between me and the AI, and the game resumes.","Given the trade offer dialog is displayed, when I click 'Decline', then the dialog closes, no assets are exchanged, and the game resumes.",WI-017: Implement AI Trading Logic; WI-020: Implement Trading and Property Management UI,"All ACs pass. The trade proposal dialog is modal and clearly presents the offer. Accepting the trade correctly and atomically transfers assets. Declining the trade cancels the negotiation. Code is reviewed and merged."
US-042,Gameplay Mechanics Implementation,Propose a counter-offer to an AI's trade proposal,Player,"As a Player, when an AI proposes a trade, I want the option to make a counter-offer, so that I can negotiate a better deal instead of just accepting or declining.",Should Have,5,US-041,"Given an AI has proposed a trade, when I view the offer dialog, then a 'Propose Counter-Offer' button is available alongside 'Accept' and 'Decline'.","Given I click 'Propose Counter-Offer', when the UI transitions, then the main two-panel trading interface opens, pre-populated with the AI's original offer.","Given I have modified the offer in the trading interface and submitted it, when the AI responds, then I receive a notification of whether my counter-offer was accepted or declined.",WI-017: Implement AI Trading Logic; WI-020: Implement Trading and Property Management UI,"All ACs pass. The counter-offer option is available. The trading UI is correctly pre-populated. The player can modify and submit the counter-offer, and the AI evaluates it. Code is reviewed and merged."
US-043,Gameplay Mechanics Implementation,Be notified of AI-to-AI trades,Player,"As a Player, I want to see a non-intrusive notification when two AI opponents trade with each other, so that I can maintain situational awareness of the changing game state.",Should Have,2,US-017,"Given two AI opponents complete a trade, when the transaction is finalized, then a temporary notification banner appears on screen summarizing the trade (e.g., 'AI 1 traded Boardwalk to AI 2 for $500').","Given the AI trade notification appears, when it is displayed, then it does not pause the game or require any user interaction to dismiss.","Given the game speed is set to 'Instant', when an AI-to-AI trade occurs, then the notification is still displayed for its full duration.",WI-017: Implement AI Trading Logic,"All ACs pass. A non-intrusive notification is shown for every completed AI-to-AI trade. The notification correctly summarizes the trade. The feature works correctly on all game speed settings. Code is reviewed and merged."
US-044,Gameplay Mechanics Implementation,Automatically collect rent from opponents,Property Owner,"As a Property Owner, I want the game to automatically collect rent from an opponent who lands on my property, so that the rules are enforced fairly and I can focus on my strategy.",Must Have,5,US-016;US-030;US-047,"Given I own an undeveloped property in a monopoly, when an opponent lands on it, then double the base rent is automatically transferred from them to me.","Given I own a property with 3 houses, when an opponent lands on it, then the correct rent for 3 houses is automatically transferred from them to me.","Given I own a mortgaged property, when an opponent lands on it, then no rent is collected.",WI-004: Implement Core Rule Engine Service,"All ACs pass. Rent is calculated and transferred automatically and correctly for all property types and development levels. No rent is collected on mortgaged properties. The bankruptcy flow is triggered if the opponent cannot pay. Code is reviewed and merged."
US-045,Gameplay Mechanics Implementation,Automatically pay rent to opponents,Player,"As a Player, I want the game to automatically process my rent payment when I land on an opponent's property, so that the game flows smoothly and the rules are enforced correctly.",Must Have,5,US-016;US-030;US-047,"Given I land on an opponent's property with a hotel, when my move ends, then the correct hotel rent is automatically deducted from my cash and transferred to the owner.","Given I land on an opponent's property, when the rent is paid, then a notification confirms the amount paid and to whom, and my HUD immediately updates my cash balance.","Given I land on an opponent's property and cannot afford the rent, when payment is attempted, then the game initiates the bankruptcy process.",WI-004: Implement Core Rule Engine Service,"All ACs pass. Rent is calculated and paid automatically. The transaction is clearly communicated via UI feedback. The bankruptcy flow is correctly triggered when necessary. Code is reviewed and merged."
US-046,Gameplay Mechanics Implementation,See a victory screen when I win,Player,"As a Player who has won the game, I want to be presented with a celebratory victory screen, so that my achievement is acknowledged and I feel a sense of accomplishment.",Must Have,5,US-013;US-047;US-048,"Given I am the last remaining player after all AIs have gone bankrupt, when the final bankruptcy is resolved, then the game transitions to a modal Victory Screen.","Given the Victory Screen is displayed, when I view it, then it shows a 'Victory!' message and key stats from the match (Final Net Worth, Game Duration, Total Turns).","Given the Victory Screen is displayed, when I interact with it, then it provides functional buttons to 'View Game Summary' and 'Return to Main Menu'.",WI-013: Implement Bankruptcy System,"All ACs pass. The victory screen is triggered correctly upon winning. It displays accurate summary statistics. Navigation buttons to the summary screen and main menu are functional. Code is reviewed and merged."
US-047,Gameplay Mechanics Implementation,See a game-over screen when I go bankrupt,Player,"As a Player, I want to be shown a clear 'Game Over' screen immediately after I am declared bankrupt, so that I understand I have lost the game.",Must Have,5,US-013;US-048,"Given I incur a debt I cannot pay even after liquidating all assets, when I am declared bankrupt, then the main game view is replaced by a modal 'Game Over' screen.","Given the 'Game Over' screen is displayed, when I view it, then it contains a 'Game Over' message and a single button to 'View Game Summary'.","Given I have lost and there are multiple AIs remaining, when I click 'View Game Summary', then the game simulates the remaining turns at high speed before showing the final summary screen.",WI-013: Implement Bankruptcy System,"All ACs pass. The game over screen is triggered upon player bankruptcy. It provides a clear path to the game summary. The post-loss AI simulation is correctly initiated. Code is reviewed and merged."
US-048,Gameplay Mechanics Implementation,View a detailed game summary after a match,Player,"As a Player who has completed a game, I want to be shown a detailed game summary screen, so that I can review the performance of all players.",Must Have,5,US-046;US-047,"Given a game has ended (win or loss), when I navigate to the Game Summary screen, then it displays a list of all players and their final stats (Net Worth, Rent Collected, etc.).","Given I am viewing the summary screen after a game, when I check the results, then the ultimate winner of the match is clearly highlighted.","Given I am viewing the summary screen, when I am finished, then a 'Return to Main Menu' button is available and functional.",WI-013: Implement Bankruptcy System,"All ACs pass. The summary screen is displayed after any game conclusion. It contains accurate final statistics for all participants. The winner is clearly identified. Navigation back to the main menu is functional. Code is reviewed and merged."
US-049,Presentation Layer (UI/UX & 3D),View an in-game HUD with player information,Player,"As a Player, I want a persistent on-screen HUD showing the name, token, and cash for every player, so that I can instantly assess the state of the game.",Must Have,3,US-009;US-011;US-014,"Given a 4-player game has started, when the game board is displayed, then a HUD is visible with four panels, each showing a player's name, token icon, and starting cash.","Given it is a specific player's turn, when I view the HUD, then that player's panel is visually highlighted to indicate they are the active player.","Given a player's cash changes due to a transaction, when the transaction completes, then their cash total in the HUD updates in real-time.",WI-019: Implement In-Game HUD,"All ACs pass. The HUD displays correct data for all players. The active player turn indicator works correctly. All data in the HUD updates instantly in response to game events. Code is reviewed and merged."
US-050,Presentation Layer (UI/UX & 3D),See visual indicators of property ownership on the board,Player,"As a Player, I want clear, color-coded markers on each property space, so that I can instantly see who owns what and identify monopolies.",Must Have,5,US-030;US-038;US-040;US-047,"Given a player purchases a property, when the transaction is complete, then a visual marker corresponding to that player's color immediately appears on the property space.","Given a player mortgages a property, when the action is complete, then the ownership marker on that property changes to a 'mortgaged' state (e.g., becomes greyed out).","Given a property is transferred via trade or bankruptcy, when the ownership changes, then the marker on the board immediately updates to reflect the new owner.",WI-022: Develop 3D Game Board and Assets; WI-023: Implement Gameplay Visual Effects,"All ACs pass. Ownership markers are correctly added, removed, and updated in response to all relevant game events (purchase, trade, mortgage, bankruptcy). The visual state for mortgaged properties is clear. Code is reviewed and merged."
US-051,Presentation Layer (UI/UX & 3D),Interact with modal dialogs for critical decisions,Player,"As a Player, I want the game to pause and display a focused pop-up for critical decisions, so that I can make informed choices without missing important events.",Must Have,5,US-030;US-041;US-026,"Given I land on an unowned property, when my move ends, then a modal dialog appears, pausing the game and prompting me to 'Buy' or 'Auction'.","Given an AI proposes a trade, when the offer is presented, then a modal dialog appears with the trade details and options to 'Accept', 'Decline', or 'Counter-Offer'.","Given any modal dialog for a decision is active, when I attempt to click on any UI element outside the dialog, then the interaction is ignored.",WI-008: Implement Jail Mechanics; WI-009: Implement Card Deck Mechanics; WI-010: Implement Property Purchase and Auction,"All ACs pass. Critical decisions (purchase, trade response, jail options, etc.) correctly trigger a modal dialog that pauses the game. The dialogs block background interaction. Responding to the dialog resumes the game correctly. Code is reviewed and merged."
US-052,Presentation Layer (UI/UX & 3D),Access a dedicated property management screen,Player,"As a Player, I want to access a dedicated screen to manage my properties, so that I can efficiently view my assets and take actions like building or mortgaging.",Must Have,8,US-029;US-033;US-038,"Given it is my turn before I roll the dice, when I click the 'Manage Properties' button, then a screen is displayed listing all my properties, grouped by color set.","Given I am viewing the property management screen, when I select a property from a complete, unmortgaged monopoly I own, then options to 'Build House' are enabled (if I have cash).","Given I am viewing the property management screen, when I select an undeveloped property, then the 'Mortgage' option is enabled.",WI-011: Implement Building and Development Rules; WI-020: Implement Trading and Property Management UI,"All ACs pass. The interface is accessible during the pre-roll phase. It accurately displays all owned properties and their states. Action buttons (build, mortgage, etc.) are dynamically enabled/disabled based on game rules and player state. Code is reviewed and merged."
US-053,Presentation Layer (UI/UX & 3D),Use a two-panel interface for trading,Player,"As a Player, I want a clear, two-panel trading interface that displays my items and the opponent's items side-by-side, so that I can easily construct and review trade offers.",Must Have,8,US-040;US-041;US-042,"Given I initiate a trade with an AI, when the trading UI opens, then it displays two panels: 'Your Offer' and 'Their Offer', along with lists of available assets for both parties.","Given I am constructing a trade, when I click on my properties or enter a cash amount, then they are added to the 'Your Offer' panel.","Given I am constructing a trade, when I add one of the AI's mortgaged properties to the offer, then it appears in the 'Their Offer' panel with a clear 'Mortgaged' indicator.",WI-020: Implement Trading and Property Management UI,"All ACs pass. The two-panel UI allows for easy construction of offers. All asset types (properties, cash, cards) can be added to either side. The UI correctly reflects property states (e.g., mortgaged) and enforces trade rules (e.g., no trading developed properties). Code is reviewed and merged."
US-054,Presentation Layer (UI/UX & 3D),Access an in-game settings menu,Player,"As a Player, I want to access a settings menu during a game without quitting, so that I can adjust options, save, or exit in a controlled manner.",Must Have,5,"","Given a game is in progress, when I press the 'Escape' key or click the settings icon, then the game pauses and a settings menu overlay is displayed.","Given the settings menu is open, when I view it, then it contains options for 'Resume Game', 'Settings', 'Save Game', 'Load Game', and 'Return to Main Menu'.","Given the settings menu is open, when I click 'Resume Game' or press 'Escape' again, then the menu closes and the game simulation resumes from its exact previous state.",WI-021: Implement Settings Menu,"All ACs pass. The menu can be opened and closed, correctly pausing and resuming the game. It contains all required navigation options. The pause functionality is robust and works during any game phase. Code is reviewed and merged."
US-055,Presentation Layer (UI/UX & 3D),Adjust the game speed,Player,"As an experienced Player, I want to change the game speed setting, so that I can reduce waiting times for animations and AI decisions for a faster-paced game.",Should Have,5,US-054,"Given I am in the settings menu, when I select the 'Fast' game speed option, then all subsequent game animations (e.g., token movement) play at an accelerated rate.","Given I am in the settings menu, when I select the 'Instant' game speed option, then all subsequent game animations are skipped, and tokens appear to teleport to their destination.","Given my game speed is set to 'Fast' or 'Instant', when an auction involving me begins, then the speed is temporarily reverted to 'Normal' for the duration of the auction.",WI-021: Implement Settings Menu,"All ACs pass. The three speed settings (Normal, Fast, Instant) work as described. The auction override correctly slows down the game and restores the setting afterward. The setting is persisted in save games. Code is reviewed and merged."
US-056,Presentation Layer (UI/UX & 3D),Adjust audio volumes independently,Player,"As a Player, I want to independently adjust the master, music, and sound effect volume levels, so that I can customize the game's audio to my preference.",Must Have,3,US-054,"Given I am in the settings menu, when I move the 'Music' volume slider, then the volume of the background music changes in real-time.","Given I am in the settings menu, when I move the 'Sound Effects' volume slider, then a sample sound effect is played at the new volume level.","Given I have set my volume preferences, when I close and relaunch the game, then my settings are persisted and applied on startup.",WI-021: Implement Settings Menu,"All ACs pass. The three sliders (Master, Music, SFX) function independently and provide real-time feedback. All game audio is correctly routed. Settings are saved and loaded correctly between sessions. Code is reviewed and merged."
US-057,Presentation Layer (UI/UX & 3D),Reset my historical statistics,Player,"As a Player, I want an option in the settings menu to permanently delete all my historical gameplay statistics and high scores, so that I can start tracking my performance from scratch.",Could Have,2,US-013;US-054;US-064,"Given I have existing statistics, when I click the 'Reset Statistics' button in the settings menu, then a confirmation dialog appears warning me that the action is permanent.","Given I have confirmed the reset action, when the operation completes, then all my historical stats are reset to their default zero state in the database.","Given I have reset my statistics, when I navigate to the 'Player Statistics' and 'Top Scores' screens, then they both show the empty/default state.",WI-021: Implement Settings Menu; WI-029: Implement Statistics Tracking and Persistence,"All ACs pass. The reset function is gated by a confirmation dialog. The operation successfully deletes the relevant data from the SQLite database. The UI correctly reflects the reset state. Code is reviewed and merged."
US-058,Presentation Layer (UI/UX & 3D),Delete all my saved games,Player,"As a Player, I want an option in the settings menu to delete all my saved games at once, so that I can easily clear out old progress.",Could Have,1,US-054;US-061,"Given I have existing saved games, when I click the 'Delete Saved Games' button in settings, then a confirmation dialog appears warning me the action is permanent.","Given I have confirmed the deletion, when the operation completes, then all files in the '%APPDATA%/MonopolyTycoon/saves' directory are deleted.","Given I have no saved games, when I view the settings menu, then the 'Delete Saved Games' button is disabled.",WI-021: Implement Settings Menu; WI-024: Implement Game State Serialization,"All ACs pass. The delete function is gated by a confirmation dialog. The operation successfully deletes all files from the save directory. The button is disabled when no saves exist. Code is reviewed and merged."
US-059,Artificial Intelligence,AI evaluates and responds to trade offers,AI Player,"As an AI Player, I want to evaluate trade offers from the human player based on my difficulty level, so that I can make strategic decisions to accept, decline, or counter-offer.",Must Have,8,US-015;US-017;US-040,"Given a human player proposes a trade to a 'Hard' AI, when the AI evaluates the offer, then it uses its strategic logic to determine if the trade is beneficial and responds accordingly.","Given a human player proposes a lopsided trade to an 'Easy' AI, when the AI evaluates the offer, then there is a higher probability it will accept the poor trade.","Given an AI completes a trade with another AI, when the transaction is finalized, then a non-intrusive notification is displayed to the human player summarizing the trade.",WI-015: Develop AI Configuration System; WI-017: Implement AI Trading Logic,"All ACs pass. The AI correctly evaluates and responds to trade offers. The AI's decision-making differs noticeably based on its difficulty setting (Easy, Medium, Hard). AI-to-AI trades are communicated to the player. Code is reviewed and merged."
US-060,Artificial Intelligence,AI manages its properties and finances,AI Player,"As an AI Player, I want to make decisions about buying properties, bidding in auctions, building houses, and mortgaging, so that I can compete effectively against the human player.",Must Have,8,US-015;US-016,"Given an 'Hard' AI lands on an unowned property that would complete a monopoly, when it decides whether to buy, then it will almost always purchase the property if it has sufficient funds.","Given an 'Easy' AI has a monopoly but is low on cash, when it decides whether to build houses, then it may make a sub-optimal decision and not build, or build unevenly if the rule were not enforced.","Given an 'Hard' AI is in an auction for a critical property, when it is its turn to bid, then it will bid aggressively up to a calculated value for that property.",WI-015: Develop AI Configuration System; WI-016: Implement AI Property Management Logic,"All ACs pass. The AI makes autonomous decisions for all property management actions. The quality and strategy of these decisions are clearly correlated with the AI's difficulty setting. AI decisions are logged for debugging. Code is reviewed and merged."
US-061,Data Persistence & Management,Save my game progress to a file,Player,"As a Player, I want to save my current game at the start of my turn, so that I can exit the application and resume my progress later.",Must Have,5,US-054,"Given it is the start of my turn before I have rolled the dice, when I open the pause menu, then the 'Save Game' option is enabled.","Given I select 'Save Game' and choose an empty slot, when the save completes, then the entire game state is serialized to a versioned JSON file in the '%APPDATA%/MonopolyTycoon/saves' directory.","Given I attempt to save in a slot that is already used, when I select it, then a confirmation dialog appears asking me to confirm the overwrite.",WI-024: Implement Game State Serialization,"All ACs pass. The save option is only available at the correct time. The system correctly serializes the entire GameState object to a versioned JSON file with a checksum. The overwrite confirmation flow works as expected. Code is reviewed and merged."
US-062,Data Persistence & Management,Load my game from a saved file,Returning Player,"As a Returning Player, I want to load a previously saved game from the main menu, so that I can seamlessly continue my progress.",Must Have,5,US-061;US-063,"Given I have a valid saved game, when I select it from the 'Load Game' screen and confirm, then the game state is perfectly restored to the moment it was saved.","Given I am on the 'Load Game' screen, when I view my saved games, then each slot displays metadata such as the save timestamp and turn number.","Given a save file is corrupted or from an incompatible version, when I view it on the 'Load Game' screen, then it is marked as 'Unusable' and cannot be loaded.",WI-025: Implement Game State Deserialization and Loading,"All ACs pass. Loading a valid file perfectly restores the game state. The load screen displays correct metadata. Corrupted and incompatible files are gracefully handled and marked as unusable. Code is reviewed and merged."
US-063,Data Persistence & Management,Handle corrupted or incompatible save files gracefully,Application,"As the Application, I need to validate save files on load, so that I can prevent crashes from corrupted data and inform the user about unusable saves.",Must Have,5,US-061;US-062,"Given a save file's content does not match its stored checksum, when the 'Load Game' screen is displayed, then that save slot is marked as 'Corrupted' and is disabled.","Given a save file was created with an older, incompatible version of the game, when the 'Load Game' screen is displayed, then that save slot is marked as 'Incompatible Version' and is disabled.","Given I have a save file from a compatible older version, when I load the game, then the data is automatically and atomically migrated to the current version's format.",WI-025: Implement Game State Deserialization and Loading; WI-026: Implement Save File Data Migration,"All ACs pass. Checksum and version validation are performed on all save files. The UI correctly displays the status ('Corrupted', 'Incompatible') and disables interaction. The data migration for compatible older versions works successfully. Code is reviewed and merged."
US-064,Data Persistence & Management,View a list of my top 10 victories,Player,"As a competitive Player, I want to access a Top 10 High Score screen, so that I can review my most successful victories and be motivated to beat my own records.",Should Have,2,US-011;US-046,"Given I have won more than 10 games, when I view the 'Top Scores' screen, then a list of exactly 10 entries is displayed, sorted first by Final Net Worth (descending), then by Total Turns (ascending).","Given I have not yet won a game, when I view the 'Top Scores' screen, then a message is displayed indicating that no victories have been recorded yet.","Given the top 10 list is full and I win a new game with a higher net worth than the 10th place score, when the game ends, then my new score is added to the list and the previous 10th place score is removed.",WI-028: Setup SQLite Database and Schema; WI-029: Implement Statistics Tracking and Persistence,"All ACs pass. The screen displays the top 10 scores from the SQLite database, sorted correctly. The screen handles the empty state gracefully. New qualifying scores are correctly added to the list. Code is reviewed and merged."
US-065,Data Persistence & Management,Export my top scores to a text file,Player,"As a competitive Player, I want to export my Top 10 High Scores list to a simple text file, so that I can share my achievements with friends.",Could Have,1,US-064,"Given I am on the 'Top Scores' screen, when I click the 'Export' button, then a native Windows 'Save As' dialog appears, defaulting the filename to 'MonopolyTycoon_HighScores.txt'.","Given I have successfully saved the file, when I open the exported .txt file, then it contains a human-readable, formatted list of all the scores displayed on the screen.","Given the 'Top Scores' list is empty, when I view the screen, then the 'Export' button is disabled.",WI-028: Setup SQLite Database and Schema; WI-029: Implement Statistics Tracking and Persistence,"All ACs pass. The export function correctly generates a formatted text file of the high scores. The native save dialog is used. The button is correctly disabled when there is no data to export. Code is reviewed and merged."
US-066,Presentation Layer (UI/UX & 3D),Change the game's visual and audio theme,Player,"As a Player, I want to select and apply different visual and audio themes, so that I can customize my experience and keep the game feeling fresh.",Could Have,8,US-054,"Given I am in the settings menu, when I select a new theme (e.g., 'Futuristic') from a list of at least two options, then all visual and audio assets (UI, board, music, SFX) change to match the selected theme.","Given I have selected a theme, when I close and relaunch the game, then my theme selection is persisted and the game starts with the chosen theme.","Given I change the theme during an active game, when I resume the game, then the game board, tokens, and UI are all updated to reflect the new theme without requiring a restart.",WI-022: Develop 3D Game Board and Assets,"All ACs pass. The game includes at least two distinct themes. The theme can be changed at any time, and the change is applied immediately to all relevant assets. The selection is persisted between sessions. Code is reviewed and merged."
US-067,Application Shell & Infrastructure,Be notified of available game updates on startup,Player,"As a Player, I want to be notified when a new version of the game is available upon startup, so that I can easily find and download the latest features and bug fixes.",Could Have,2,"","Given a new version of the game is available online, when I launch the application with an internet connection, then a non-intrusive notification appears on the main menu indicating an update is available.","Given the update notification is displayed, when I click it, then my default web browser opens to the game's official download page.","Given I launch the application without an internet connection, when the game starts, then the version check fails silently and no error message or notification is displayed.",N/A,"All ACs pass. The version check is non-blocking and handles no-internet/server-error states gracefully. The notification provides a direct link to the download page. The application does not auto-update. Code is reviewed and merged."
US-068,Application Shell & Infrastructure,View the game's data privacy statement,Player,"As a privacy-conscious Player, I want to access a data privacy statement from the main menu, so that I can understand how my data is handled and confirm the game operates offline.",Should Have,1,US-008,"Given I am on the main menu, when I click the 'Privacy Policy' button, then a modal screen appears displaying the data privacy statement.","Given I am viewing the privacy statement, when I read the text, then it explicitly states that the game operates offline and does not collect or transmit any user data.","Given I am viewing the privacy statement, when I am finished, then a 'Close' button is available to return me to the main menu.",WI-035: Implement Localization Readiness,"All ACs pass. The privacy statement is accessible from the main menu. The content is accurate as per requirements. The view can be easily closed. Code is reviewed and merged."
US-069,Application Shell & Infrastructure,Access a searchable in-game rulebook,Player,"As a Player, I want to open a searchable digital rulebook from the pause menu, so that I can quickly clarify specific game rules without leaving the application.",Should Have,5,US-054,"Given I am in a game and open the pause menu, when I click the 'Rulebook' button, then a modal UI is displayed with the complete, scrollable game rules.","Given the rulebook is open, when I type a keyword (e.g., 'mortgage') into the search bar, then the rule list is dynamically filtered to show only entries containing that keyword.","Given the rulebook content needs to be updated, when a new version is released, then the rulebook text can be changed by modifying an external JSON file without recompiling the game.",WI-035: Implement Localization Readiness,"All ACs pass. The rulebook is accessible from the pause menu. The search functionality works correctly. The rulebook content is loaded from an external, structured data file. Code is reviewed and merged."
US-070,Application Shell & Infrastructure,Start an optional interactive tutorial,New Player,"As a New Player, I want to start an optional, interactive tutorial, so that I can learn the basic rules and controls in a guided, hands-on environment.",Should Have,8,US-008;US-015;US-030;US-044,"Given I am on the main menu, when I click the 'Tutorial' button, then the game transitions to a dedicated, scripted tutorial game state.","Given I am in the tutorial, when it is my turn, then UI elements are highlighted and instructional overlays guide me through actions like rolling dice and buying property.","Given I have completed the final guided action, when the tutorial ends, then a 'Tutorial Complete' dialog is displayed with options to 'Start New Game' or 'Return to Main Menu'.",N/A,"All ACs pass. The tutorial can be launched from the main menu. It provides a scripted, guided experience covering core mechanics. The user can exit the tutorial at any time or complete it to proceed. Code is reviewed and merged."
