Title,Description,Type,Status,Priority,Assignee,Reporter,Due Date,Estimate,Labels,Sprint,Epic,Project,Attachments,Comments,Parent ID,Dependencies,Created At,Updated At,Skills Required
"[Integration] Connect 'Use Card' Button to Rule Engine","Wire the `onClick` event of the 'Use Card' button to the `TurnController`. The controller will call the `RuleEngine`'s `ExecuteUseGooJCard` method and dynamically enable/disable the button based on whether the player holds a card.","Task","Backlog","High","frontend-lead@project.com","pm@project.com","",4,"integration,ui,jail","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-021","TASK-002-021-01,TASK-002-021-03","","","Unity,C#"
"US-022: Attempt to get out of jail by rolling for doubles","As a player in jail, I want to choose the option to roll the dice on my turn, so that I can attempt to get out of jail for free by rolling doubles, preserving my cash and 'Get Out of Jail Free' cards.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",20.3,"gameplay,jail,rng","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","EPIC-002","US-015,US-018,US-043","","","Unity,C#"
"[Backend] Implement 'Roll for Doubles' Logic in Rule Engine","Create a method in the `RuleEngine` to handle the 'Roll for Doubles to Leave Jail' action. It should take the dice roll result as input. If doubles, it updates player status to `Active`. If not, it decrements `jail_turns_remaining`. A key rule is that leaving jail via doubles does NOT grant an extra turn.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",6.3,"rule-engine,jail,game-flow","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-022","TASK-002-020-01","","","C#"
"[Testing] Write Unit Tests for 'Roll for Doubles' Logic","Create NUnit tests for the `ExecuteRollForJail` method. Cover the success (doubles) and failure (not doubles) scenarios, and specifically test that the extra turn flag is not set on success.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",6,"unit-test,rule-engine,jail","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-022","TASK-002-022-01","","","C#,NUnit"
"[Frontend] Add 'Roll for Doubles' Button to Jail Options UI","Add a new button to the `JailOptionsUI.prefab` for the 'Roll for Doubles' option. This should be a primary action in the dialog.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",2,"ui,jail","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-022","TASK-002-020-03","","","Unity UI"
"[Integration] Connect 'Roll' Button to Game Flow","Wire the `onClick` event of the 'Roll for Doubles' button. Clicking it should trigger the dice roll, then pass the result to the Rule Engine. Based on the outcome, the player either moves or their turn ends.","Task","Backlog","High","gameplay-lead@project.com","pm@project.com","",6,"integration,ui,jail","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-022","TASK-002-022-01,TASK-002-022-03,TASK-002-015-01","","","Unity,C#"
"US-024: Draw a Chance card when landing on a Chance space","As a player, I want the game to automatically draw a Chance card and execute its instructions when my token lands on a Chance space, so that the game follows the official rules and introduces the element of luck and surprise that is core to the Monopoly experience.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",39.8,"gameplay,card-logic,rng","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","EPIC-002","US-016,US-018,US-019,US-047","","","Unity,C#,Design Patterns"
"[Backend] Implement Card Deck Management Service","Create a `DeckManager.cs` service to manage the state of the Chance and Community Chest decks. It will be responsible for loading card definitions from JSON, shuffling the decks at the start of the game, drawing the top card, and returning used cards to the bottom.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",8,"card-logic,core-engine","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-024","","","","C#,JSON"
"[Backend] Implement Card Action Execution using Command Pattern","Design and implement a system for executing card actions using the Command Pattern. Create an `ICardAction` interface and concrete classes for each type of card effect (e.g., `PayMoneyAction`, `MoveToAction`, `CollectFromPlayersAction`). This makes the system extensible and testable.","Task","Backlog","High","backend-lead@project.com","pm@project.com","",14.3,"card-logic,rule-engine,command-pattern","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-024","TASK-001-002-01,TASK-002-024-01","","","C#,Design Patterns"
"[Testing] Write Unit Tests for Card Deck Management and Actions","Create NUnit tests for the `DeckManager` and each `ICardAction` implementation. Verify shuffling, drawing, returning cards, and the correct execution of each card's effect on a mock `GameState`.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",12,"unit-test,card-logic","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-024","TASK-002-024-01,TASK-002-024-02","","","C#,NUnit"
"[Frontend] Implement Card Display UI","Create a modal UI prefab (`CardDisplayUI.prefab`) to display the text of a drawn Chance or Community Chest card. The UI should pause the game and require the user to click a 'Continue' button to dismiss it.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",4.8,"ui,modal,card-logic","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-024","","","","Unity UI,C#"
"[Integration] Orchestrate the Card Drawing Sequence","In the `TurnController`, when a player lands on a Chance space, trigger the full sequence: call `DeckManager` to draw a card, show the `CardDisplayUI`, wait for player confirmation, execute the card's action via the `RuleEngine`, and then resume the game flow.","Task","Backlog","High","gameplay-lead@project.com","pm@project.com","",0.7,"integration,game-flow,card-logic","Sprint 5","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-024","TASK-002-024-02,TASK-002-024-04","","","Unity,C#"
"US-023: Be forced to pay the fine after failing to roll doubles for 3 turns in jail","As a player in jail for my third consecutive turn, I want the game to automatically force me to pay the $50 fine if I fail to roll doubles, so that the official game rules are enforced and my turn can proceed correctly.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",24.3,"gameplay,jail,bankruptcy","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","EPIC-002","US-022,US-038,US-047","","","Unity,C#"
"[Backend] Implement Forced Payment Logic in Rule Engine","Extend the `RuleEngine`'s jail logic to handle the third-failed-roll scenario. If `jail_turns_remaining` is 1 and the roll is not doubles, the engine must attempt to charge the player $50. If successful, it releases them from jail. If not, it signals a debt is owed.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",8.3,"rule-engine,jail,bankruptcy","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-023","TASK-002-022-01","","","C#"
"[Testing] Write Unit Tests for Forced Payment Logic","Create NUnit tests for the forced payment scenario. Cover cases where the player can pay, cannot pay, and successfully rolls doubles on the last turn (avoiding payment).","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",6,"unit-test,rule-engine,jail","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-023","TASK-002-023-01","","","C#,NUnit"
"[Integration] Implement 'Raise Funds' Game Flow","In the `TurnController`, when the Rule Engine signals a 'MustPayDebt' state, the game flow must be paused. The `PropertyManagementUI` must then be displayed, allowing the player to mortgage properties or sell buildings. The UI should show the target amount to be raised.","Task","Backlog","High","gameplay-lead@project.com","pm@project.com","",10,"integration,game-flow,bankruptcy,property-management","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-023","TASK-002-023-01,TASK-002-052-01","","","Unity,C#"
"US-025: Draw a Community Chest card when landing on a Community Chest space","As a player, I want the game to automatically draw a Community Chest card when my token lands on a Community Chest space, so that the game follows the official rules and the game state is updated accordingly without manual effort.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",14.3,"gameplay,card-logic,rng","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","EPIC-002","US-016,US-018,US-047","","","C#,JSON"
"[Backend] Implement Community Chest Card Actions","Using the existing `ICardAction` framework, create the concrete action classes for all 16 Community Chest card effects. Populate the `community_chest_cards.json` file with the correct data.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",8.3,"card-logic,rule-engine","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-025","TASK-002-024-02","","","C#,JSON"
"[Testing] Write Unit Tests for Community Chest Card Actions","Create NUnit tests for each of the new Community Chest `ICardAction` implementations, verifying they modify a mock `GameState` correctly.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",6,"unit-test,card-logic","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-025","TASK-002-025-01","","","C#,NUnit"
"US-026: Choose to pay $200 or 10% of my net worth for Income Tax","As a human player, I want to be presented with a clear choice between paying a flat $200 or 10% of my total net worth when I land on the Income Tax space, so that I can make the most strategic financial decision to preserve my cash and improve my chances of winning, in accordance with the official game rules.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",24.3,"gameplay,economy,rules,ui","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","EPIC-002","US-016,US-038,US-033,US-047","","","Unity,C#"
"[Backend] Implement Income Tax Logic in Rule Engine","Create the logic within the `RuleEngine` to handle the Income Tax space. This involves calling the `NetWorthCalculator` service and then presenting the two payment options as a required decision for the player.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",6,"rule-engine,economy","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-026","TASK-001-002-01,TASK-001-002-08","","","C#"
"[Testing] Write Unit Tests for Income Tax Logic","Create NUnit tests for the Income Tax logic. Test that the 10% option is calculated correctly for various player asset levels and that choosing either option deducts the correct amount.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",5.2,"unit-test,rule-engine","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-026","TASK-002-026-01","","","C#,NUnit"
"[Frontend] Create Income Tax Choice UI Dialog","Implement the modal UI dialog for the Income Tax choice. It must display the two options clearly, including the calculated value for the 10% choice. The dialog should be presented to the user and pause the game.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",8,"ui,modal","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-026","","","","Unity UI,C#"
"[Integration] Connect Income Tax UI to Game Flow","Integrate the `IncomeTaxUI` with the `TurnController`. When the player lands on the space, the controller should get the calculated options from the `RuleEngine`, show the dialog, and wait for the player's choice. The choice is then passed back to the engine to be executed.","Task","Backlog","High","gameplay-lead@project.com","pm@project.com","",5,"integration,game-flow,ui","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-026","TASK-002-026-01,TASK-002-026-03,TASK-002-023-03","","","Unity,C#"
"US-027: Pay a fixed Luxury Tax amount","As a player, I want the game to automatically deduct the fixed Luxury Tax amount from my cash when I land on that space, so that the game correctly follows the official rules and I can continue my turn without manual calculations.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",10,"gameplay,economy,rules","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","EPIC-002","US-016,US-038,US-047,US-052","","","Unity,C#"
"[Backend] Implement Luxury Tax Logic in Rule Engine","Add logic to the `RuleEngine` to handle the Luxury Tax space. This is a simple, non-interactive action that attempts to deduct a fixed amount from the player's cash. It should signal a 'MustPayDebt' state if the player cannot afford it.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",3,"rule-engine,economy","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-027","TASK-001-002-01","","","C#"
"[Testing] Write Unit Tests for Luxury Tax Logic","Create NUnit tests for the Luxury Tax logic, covering cases where the player can and cannot afford the tax.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",3,"unit-test,rule-engine","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-027","TASK-002-027-01","","","C#,NUnit"
"[Integration] Orchestrate Luxury Tax Payment Flow","In the `TurnController`, when a player lands on Luxury Tax, call the `RuleEngine` logic. If successful, show a notification. If it results in a debt, trigger the 'Raise Funds' flow (TASK-002-023-03).","Task","Backlog","High","gameplay-lead@project.com","pm@project.com","",4,"integration,game-flow","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-027","TASK-002-027-01,TASK-002-023-03","","","Unity,C#"
"US-028: Experience no gameplay effect when landing on Free Parking","As a player, I want the game to apply no special action when my token lands on the Free Parking space so that the game adheres to the official Monopoly rules and my turn proceeds correctly.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",3,"gameplay,rules","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","EPIC-002","US-015,US-016,US-017,US-019","","","C#,NUnit"
"[Backend] Implement 'Free Parking' No-Op Logic","In the Rule Engine's logic for handling landing on spaces, explicitly define the action for the 'Free Parking' space as a 'No Operation' (No-Op). The engine should simply signal that the Action phase is complete without modifying the game state.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",2,"rule-engine,game-flow","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-028","TASK-001-002-01","","","C#"
"[Testing] Write Unit Tests for 'Free Parking' Logic","Create NUnit tests to verify that processing the 'Free Parking' space does not alter the player's state (cash, properties, etc.).","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",1,"unit-test,rule-engine","Sprint 6","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-028","TASK-002-028-01","","","C#,NUnit"
"[Backend] Implement Building Validation Logic (Monopoly & Even-Build)","Implement the methods in the Rule Engine for validating building actions. This includes checking for monopoly ownership (REQ-1-053), enforcing the strict 'even building' rule for both buying and selling houses (REQ-1-054), and checking for bank supply.","Task","Backlog","Critical","backend-lead@project.com","pm@project.com","",12,"rule-engine,property-management","Sprint 7","Core Engine & Game State","Monopoly Tycoon","","","US-001-RELATED","TASK-001-002-01","","","C#,Algorithm Design"
"[Testing] Write Unit Tests for Building Validation Logic","Write NUnit tests to validate the monopoly and even-building rule logic for properties. Cover scenarios for 2-property and 3-property monopolies.","Task","Backlog","Critical","qa-engineer@project.com","pm@project.com","",10.3,"unit-test,rule-engine","Sprint 7","Core Engine & Game State","Monopoly Tycoon","","","US-001-RELATED","TASK-001-002-06","","","C#,NUnit"
"US-033: Build houses on properties in a complete color set","As a player who owns a complete color set, I want to purchase and build houses on those properties so that I can increase the rent value and gain a strategic advantage over my opponents.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",20,"gameplay,economy,property-management","Sprint 7","Gameplay Mechanics Implementation","Monopoly Tycoon","","","EPIC-002","US-029,US-034","","","Unity,C#,3D"
"[Backend] Implement `ExecuteBuildHouse` Transaction Logic","In the `RuleEngine`, implement the core transaction for building a house. This method will be called AFTER validation has passed. It should deduct the player's cash, decrement the bank's house supply, and update the property's house count.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",5.2,"rule-engine,property-management","Sprint 7","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-033","TASK-001-002-06","","","C#"
"[Testing] Write Unit Tests for `ExecuteBuildHouse` Transaction","Create NUnit tests to validate the state changes from the `ExecuteBuildHouse` method.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",4,"unit-test,rule-engine","Sprint 7","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-033","TASK-002-033-01","","","C#,NUnit"
"[Frontend] Add 3D House Models to Board","Implement the visual logic to place 3D house models on the correct property spaces on the game board. Create a system that can show 1 to 4 houses on a property in a visually appealing way.","Task","Backlog","High","vfx-artist@project.com","pm@project.com","",6,"3d,vfx,property-management","Sprint 7","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-033","TASK-004-022-01","","","Unity,3D"
"[Integration] Connect Building UI to Backend and Visuals","Integrate the `PropertyManagementUI`. Clicking a valid 'Build House' button should call the `RuleEngine`, and on success, trigger the `PropertyVisualsController` to update the 3D board and update the HUD.","Task","Backlog","High","gameplay-lead@project.com","pm@project.com","",5,"integration,property-management","Sprint 7","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-033","TASK-002-033-01,TASK-002-033-03,TASK-002-052-01","","","Unity,C#"
"US-034: Enforce even building rule for property development","As a player who owns a complete property set (a monopoly), I want the game to enforce the 'even building' rule when I try to purchase or sell houses, so that the game is fair, follows official Monopoly rules, and maintains its strategic economic balance.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",4,"gameplay,rules,property-management","Sprint 7","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-034-01: Implement UI Feedback for Even Building (4h, UI). Logic is covered by backend tasks.","EPIC-002","US-033,US-052,US-038","","","Unity,C#"
"US-035: Upgrade a set of 4 houses to a single hotel","As a strategic player who has acquired a full monopoly and developed it with four houses on each property, I want to purchase a hotel for each of those properties, returning the four houses to the bank, so that I can charge the maximum possible rent and increase my chances of winning the game.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",18,"gameplay,economy,property-management","Sprint 7","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-035-01: Implement Hotel Logic (5h, Backend), TASK-002-035-02: Unit Tests (4h, Testing), TASK-002-035-03: Add Hotel 3D Models (4h, 3D), TASK-002-035-04: UI/Integration (5h, Integration)","EPIC-002","US-033,US-034,US-052","","","Unity,C#,3D"
"US-036: Notify player of building shortage when attempting to build","As a player trying to develop my properties, I want to receive a clear, immediate notification when I am unable to build because the bank has run out of houses or hotels, so that I understand the game state and can adjust my strategy without thinking the game is broken.","Story","Backlog","Should Have","frontend-lead@project.com","pm@project.com","",6,"ui,ux,notifications,property-management","Sprint 7","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-036-01: Implement Shortage Check in UI (2h, Frontend), TASK-002-036-02: Implement Toast Notification UI (4h, UI)","EPIC-002","US-033,US-052","","","Unity,C#"
"US-031: Choose to send an unowned property to auction instead of buying it","As a Human Player, I want the option to decline the immediate purchase of an unowned property I land on so that I can trigger an auction for that property, allowing me to either acquire it for a lower price or force other players to spend their cash.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",4.3,"gameplay,economy,auction","Sprint 8","Gameplay Mechanics Implementation","Monopoly Tycoon","","","EPIC-002","US-030,US-032,US-016","","","Unity,C#"
"[Frontend] Verify 'Auction' Button on Purchase UI","This task confirms that the `PurchaseUI.prefab` created in TASK-002-030-03 includes the 'Auction' button and that it is always enabled, regardless of player cash.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",0.3,"ui,property-management","Sprint 8","Gameplay Mechanics Implementation","Monopoly Tycoon","","Verification task.","US-031","TASK-002-030-03","","","Unity UI"
"[Integration] Connect 'Auction' Button to Auction Flow","In the `PurchaseUIController`, wire the `onClick` event of the 'Auction' button to a method in the `TurnController` or a new `AuctionService` that initiates the auction sequence for the current property.","Task","Backlog","High","gameplay-lead@project.com","pm@project.com","",4,"integration,game-flow,auction","Sprint 8","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-031","TASK-002-030-03,TASK-002-032-01","","","Unity,C#"
"US-032: Participate in an auction for a property","As a Human Player, I want to participate in a turn-based auction for an unowned property, placing bids against AI opponents, so that I have a strategic opportunity to acquire properties that were not purchased outright and can compete to complete my sets or block my opponents.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",38.3,"gameplay,auction,economy,ui","Sprint 8","Gameplay Mechanics Implementation","Monopoly Tycoon","","","EPIC-002","US-031,US-045","","","Unity,C#,State Machines"
"[Backend] Implement Auction Service and State Machine","Create an `AuctionService.cs` to manage the auction process. This will include a state machine for the bidding loop: identify bidders, manage turn order (clockwise from triggering player), track bids, handle withdrawals, and determine the winner.","Task","Backlog","High","backend-lead@project.com","pm@project.com","",12,"auction,game-flow,state-machine","Sprint 8","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-032","TASK-001-002-01","","","C#,State Machines"
"[Testing] Write Unit Tests for Auction Service","Create NUnit tests for the `AuctionService`. Test the initialization, bidder ordering, bid validation, withdrawal logic, and winner determination.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",8.3,"unit-test,auction","Sprint 8","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-032","TASK-002-032-01","","","C#,NUnit"
"[Frontend] Implement Auction UI Dialog","Create the `AuctionUI.prefab` modal dialog. This UI must display the property being auctioned, the current high bid and bidder, the active bidder, and provide 'Place Bid' and 'Withdraw' buttons for the human player.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",10.3,"ui,modal,auction","Sprint 8","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-032","","","","Unity UI,C#"
"[Integration] Orchestrate Auction Game Flow","Integrate the `AuctionService` with the `AuctionUIController` and the AI system. The `AuctionService` will drive the flow, requesting bids from AI and showing the UI for the human player's turn. The game speed must be temporarily set to 'Normal'.","Task","Backlog","High","gameplay-lead@project.com","pm@project.com","",8,"integration,game-flow,auction","Sprint 8","Gameplay Mechanics Implementation","Monopoly Tycoon","","","US-032","TASK-002-032-01,TASK-002-032-03,TASK-003-016-02","","","Unity,C#"
"US-053: Use a two-panel interface to build and review trade offers","As a Human Player, I want a clear, two-panel trading interface that displays my items and the opponent's items side-by-side so that I can easily construct, review, and understand trade offers to make strategic decisions effectively.","Story","Backlog","Must Have","frontend-lead@project.com","pm@project.com","",36,"ui,ux,trading","Sprint 8","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-053-01: Implement Trading UI Panels (12h, UI), TASK-002-053-02: Implement Trading Controller/State (10h, Frontend), TASK-002-053-03: Implement Trade Validation (6h, Frontend), TASK-002-053-04: Integrate with Game Flow (8h, Integration)","EPIC-002","US-040,US-041,US-042,US-052","","","Unity,C#"
"US-040: Initiate a trade with an AI opponent during my turn","As a human player, I want to open a trading interface, select an AI opponent, and construct a trade offer involving cash, properties, and cards, so that I can strategically negotiate to acquire the properties I need to complete monopolies and increase my chances of winning the game.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",18,"gameplay,trading,ai-interaction","Sprint 9","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-040-01: Implement Trade Initiation Flow (8h, Integration), TASK-002-040-02: Unit Tests for Trade Proposal Object (5h, Testing), TASK-002-040-03: Integrate with Pre-Roll Phase (5h, Integration)","EPIC-002","US-029,US-053","","","Unity,C#"
"US-041: Respond to a trade offer from an AI opponent","As a human player, I want to be presented with a clear, interactive dialog when an AI opponent proposes a trade, showing exactly what is being offered and requested, so that I can evaluate the strategic value of the deal and make an informed decision to either accept or decline it.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",18,"gameplay,trading,ai-interaction,ui","Sprint 9","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-041-01: Implement AI Proposal Dialog (6h, UI), TASK-002-041-02: Integrate AI Proposal Event (6h, Integration), TASK-002-041-03: Implement Accept/Decline Logic (6h, Backend)","EPIC-002","US-053,US-040,US-032","","","Unity,C#"
"[AI] Implement Behavior Tree Framework","Design and implement a reusable, data-driven Behavior Tree (BT) framework. This core system will be the foundation for all AI decision-making.","Task","Backlog","Critical","ai-lead@project.com","pm@project.com","",12,"ai,architecture,behavior-tree","Sprint 9","Artificial Intelligence","Monopoly Tycoon","","","US-059","","","","C#,Design Patterns"
"[Testing] Unit Tests for Behavior Tree Framework","Write comprehensive NUnit tests for the core Behavior Tree nodes and the BT executor to ensure the framework is robust and functions as expected.","Task","Backlog","Critical","qa-engineer@project.com","pm@project.com","",8,"unit-test,ai,behavior-tree","Sprint 9","Artificial Intelligence","Monopoly Tycoon","","","US-059","TASK-003-014-01","","","C#,NUnit"
"[AI] Develop AI Configuration System","Create the system for loading AI behavior parameters from an external JSON file (REQ-1-063). This includes defining the data structure for the parameters and implementing the file loading service.","Task","Backlog","High","ai-lead@project.com","pm@project.com","",6.2,"ai,data-driven,json","Sprint 9","Artificial Intelligence","Monopoly Tycoon","","","US-059","","","","C#,JSON"
"[Testing] Unit Tests for AI Configuration Loading","Write NUnit tests to validate the loading and parsing of the AI configuration JSON file. Ensure it handles missing files and malformed data gracefully.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",4,"unit-test,ai,json","Sprint 9","Artificial Intelligence","Monopoly Tycoon","","","US-059","TASK-003-015-01","","","C#,NUnit"
"[AI] Implement AI Trading Logic (Evaluation and Proposal)","Using the Behavior Tree framework, implement the specific logic for evaluating and proposing trades. This includes creating BT nodes for assessing property value, strategic importance, and player financial states.","Task","Backlog","High","ai-dev@project.com","pm@project.com","",12,"ai,trading,behavior-tree","Sprint 9","Artificial Intelligence","Monopoly Tycoon","","","US-059","TASK-003-014-01","","","C#,AI"
"[Testing] Unit Tests for AI Trading Logic","Write NUnit tests for the core AI trading evaluation functions. Use mock game states to verify that the AI makes sensible decisions based on its parameters.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",8,"unit-test,ai,trading","Sprint 9","Artificial Intelligence","Monopoly Tycoon","","","US-059","TASK-003-017-01","","","C#,NUnit"
"[AI] Implement AI Property Management Logic","Implement the Behavior Tree logic for AI decisions related to property management: when to buy properties, when and what to build (respecting even-building), and when to mortgage/unmortgage.","Task","Backlog","High","ai-dev@project.com","pm@project.com","",14.3,"ai,property-management,behavior-tree","Sprint 10","Artificial Intelligence","Monopoly Tycoon","","","US-060","TASK-003-014-01","","","C#,AI"
"[Testing] Unit Tests for AI Property Management","Write NUnit tests for the AI's property management decision nodes. Test scenarios like buying a final monopoly property, deciding to build with low cash, etc.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",10.3,"unit-test,ai,property-management","Sprint 10","Artificial Intelligence","Monopoly Tycoon","","","US-060","TASK-003-016-01","","","C#,NUnit"
"[AI] Implement AI Auction Bidding Logic","Create the Behavior Tree logic for AI participation in auctions. The AI should calculate a maximum bid price for a property based on its strategic value and the AI's current financial state.","Task","Backlog","High","ai-dev@project.com","pm@project.com","",8.3,"ai,auction,behavior-tree","Sprint 10","Artificial Intelligence","Monopoly Tycoon","","","US-060","TASK-003-014-01","","","C#,AI"
"[Testing] Unit Tests for AI Auction Logic","Write NUnit tests to verify the AI's auction bidding behavior. Test that it drops out of bidding when the price exceeds its calculated maximum.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",6,"unit-test,ai,auction","Sprint 10","Artificial Intelligence","Monopoly Tycoon","","","US-060","TASK-003-016-03","","","C#,NUnit"
"US-042: Propose a counter-offer to an AI's trade proposal","As a strategic player negotiating with an AI, I want to respond to their trade proposal with a modified counter-offer, so that I can fine-tune the deal to better suit my strategic goals instead of being limited to a simple accept or decline.","Story","Backlog","Should Have","gameplay-lead@project.com","pm@project.com","",18,"gameplay,trading,ai-interaction,ux","Sprint 10","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-042-01: Implement Counter-Offer UI Flow (8h, UI/Integration), TASK-002-042-02: Pre-populate Trade UI (6h, Frontend), TASK-002-042-03: Integration Tests for Counter-Offer (4h, Testing)","EPIC-002","US-041,US-053","","","Unity,C#"
"US-043: Receive a non-intrusive notification when AI players trade with each other","As a human player, I want to see a non-intrusive notification when a trade is completed between two AI opponents, so that I can maintain situational awareness of the game's strategic landscape and make more informed decisions.","Story","Backlog","Should Have","frontend-lead@project.com","pm@project.com","",6,"ui,notifications,ai-interaction","Sprint 10","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-043-01: Create Trade Notification UI (3h, UI), TASK-002-043-02: Integrate with AI Trade Event (3h, Integration)","EPIC-002","US-017","","","Unity,C#"
"US-059: AI evaluates and responds to trade offers","As an AI Player, I want to evaluate trade offers from the human player based on my difficulty level, so that I can make strategic decisions to accept, decline, or counter-offer.","Story","Backlog","Must Have","ai-lead@project.com","pm@project.com","",4,"ai,trading,rules","Sprint 10","Gameplay Mechanics Implementation","Monopoly Tycoon","","Verification story for AI logic developed in Sprint 9. TASK-002-059-01: Integrate AI evaluation with player-initiated trades (4h, Integration).","EPIC-002","US-015,US-017,US-040","","","C#,AI"
