US-059,Presentation & User Interface (UI),"Start an optional interactive tutorial to learn the game","As a new player, I want to start an optional, interactive tutorial so that I can learn the basic rules and game controls in a guided, hands-on environment.",Should Have,8,"US-008, US-015, US-016, US-030, US-044, US-023","Given the user is on the main menu, when the user clicks the 'Tutorial' button, then the game transitions to a dedicated, scripted tutorial game state.","Given the tutorial has started, when the tutorial prompts the player to roll the dice by highlighting the 'Roll' button, then all other UI elements are non-interactive, and the dice animate a pre-determined roll result after being clicked.","Given the player has completed the final guided action in the tutorial script, when the final action is confirmed, then a 'Tutorial Complete' modal dialog is displayed with options to 'Start New Game' and 'Return to Main Menu'.","WI-802-001: Implement Digital Rulebook","All acceptance criteria met. Tutorial is accessible from main menu and guides the user through key mechanics. Scripted events and UI highlighting are functional. Early exit and completion flows work correctly."
US-060,Build, Packaging & Distribution,"Access and search a digital rulebook from game menus","As a player, I want to open a searchable digital rulebook from both the main menu and the in-game pause menu so that I can quickly find and clarify specific game rules.",Should Have,5,US-054,"Given a player is in an active game, when the player opens the pause menu and clicks the 'Rulebook' button, then the rulebook UI is displayed as a modal overlay, and the full list of rules is visible and scrollable.","Given the rulebook UI is open, when the player types a keyword (e.g., 'mortgage') into the search bar, then the list of rules is dynamically filtered to show only the sections and entries containing the keyword 'mortgage', and the keyword is visually highlighted.","Given the rulebook's source JSON file is missing or malformed, when the player attempts to open the rulebook, then a user-friendly error message is displayed ('Rulebook data could not be loaded.'), and an ERROR is written to the log file.",WI-802-001: Implement Digital Rulebook,"All acceptance criteria met. Rulebook is accessible from both menus. Search functionality is implemented and performant. Content is loaded from an external JSON file with graceful error handling."
US-061,Data Persistence & Management,"Save game progress into one of several save slots","As a player, I want to save my current game progress into a specific save slot at the start of my turn, so that I can safely exit the game and resume playing from that point at a later time.",Must Have,5,US-054,"Given I am in an active game and it is the start of my turn (before rolling), when I open the pause menu, select 'Save Game', and click on an 'Empty' save slot, then the current GameState object is serialized into a versioned JSON file with a checksum in the '%APPDATA%/MonopolyTycoon/saves' directory.","Given I am in the 'Save Game' menu and I click on a slot that contains a previously saved game, when a confirmation dialog appears and I select 'Yes', then the existing save file for that slot is replaced with the new game state data.","Given it is an AI player's turn OR it is my turn but after I have rolled the dice, when I open the pause menu, then the 'Save Game' button is visually disabled and is not clickable.",WI-601-001: Implement GameState Serialization to JSON,"All acceptance criteria met. Save functionality is implemented and restricted to the correct turn phase. Overwriting saves requires confirmation. Save files are versioned and include a checksum."
US-062,Data Persistence & Management,"Load a game from a previously saved slot","As a returning player, I want to select and load a previously saved game from the main menu, so that I can seamlessly continue my progress without having to start over.",Must Have,5,"US-061, US-063","Given I am on the main menu and have at least one valid saved game file, when I navigate to the 'Load Game' screen, select the valid save slot, and confirm, then the system deserializes the game state, transitions to the gameplay scene, and the entire game state is perfectly restored.","Given I am on the 'Load Game' screen, when the list of save slots is displayed, then each occupied and valid slot must display the player's profile name, the date and time of the save, and the turn number.","Given I am on the 'Load Game' screen and at least one save file has failed its checksum validation, when the list of save slots is displayed, then the slot corresponding to the corrupted file is visually marked as 'Corrupted' or 'Unusable' and is disabled.",WI-601-002: Implement GameState Deserialization from JSON,"All acceptance criteria met. Game loading restores the state perfectly. Load screen displays correct metadata. Corrupted and incompatible files are handled gracefully."
US-063,Data Persistence & Management,"Visually indicate unusable save files on the load game screen","As a Returning Player, I want to see a clear, visual indication on the load game screen for any save files that are corrupted or incompatible, so that I can understand which games I can no longer play.",Must Have,5,"US-061, US-062","Given a save file exists whose content does not match its stored checksum, when the player navigates to the 'Load Game' screen, then the entry for that save slot is visually distinct and clearly labeled as 'Corrupted'.","Given a save slot is marked as 'Corrupted', when the player attempts to interact with it, then the 'Load' button for that slot is disabled, preventing any load attempt.","Given a valid save file exists that was created with an older, incompatible version of the game, when the player navigates to the 'Load Game' screen, then the entry for that save slot is visually distinct and clearly labeled as 'Incompatible Version'.",WI-601-002: Implement GameState Deserialization from JSON,"All acceptance criteria met. Checksum validation and version checking logic are implemented. The Load Game UI correctly displays 'Corrupted' and 'Incompatible' states and disables interaction."
US-064,Data Persistence & Management,"View a list of my top 10 victories","As a competitive player, I want to access a Top 10 High Score screen from the main menu, so that I can review my most successful victories and be motivated to beat my own records.",Should Have,2,"US-011, US-046, US-048","Given the player has won 10 or more games, when the player selects the 'Top Scores' option from the main menu, then a screen is displayed showing a list of exactly 10 entries, sorted by Final Net Worth (descending), each displaying Rank, Name, Net Worth, Duration, and Turns.","Given the player has won 4 games, when the player navigates to the 'Top Scores' screen, then the list displays exactly 4 entries, sorted correctly.","Given the database contains two victory records with the exact same Final Net Worth, but Victory A was achieved in fewer turns than Victory B, when the player views the 'Top Scores' screen, then Victory A is ranked higher than Victory B.",WI-602-002: Implement Statistics Repository,"All acceptance criteria met. Top Scores screen UI is implemented. Database query correctly fetches and sorts the top 10 scores with tie-breaking rules. Empty and partial list states are handled gracefully."
US-065,Data Persistence & Management,"Export my top score history to a text file","As a competitive player, I want to export my Top 10 High Scores list to a simple, human-readable text file, so that I can easily share my achievements.",Could Have,1,US-064,"Given the player is on the 'Top Score History' screen with scores listed, when the player clicks the 'Export to Text' button and confirms the save in the native Windows 'Save As' dialog, then a '.txt' file is created at the specified location.","Given a high score file has been successfully exported, when the user opens the exported '.txt' file, then the file contains a clear header, and each score entry is on a new line with all data fields (Rank, Name, Net Worth, etc.) clearly labeled.","Given the high score list is empty, when the player views the 'Top Score History' screen, then the 'Export to Text' button is visibly disabled and not clickable.",WI-602-002: Implement Statistics Repository,"All acceptance criteria met. Export button is implemented and functional. The native save dialog is invoked. The output .txt file is formatted correctly. Disabled state for empty list works."
US-066,Presentation & User Interface (UI),"Change the game's visual and audio theme","As a player, I want to select and apply different visual and audio themes for the game, so that I can customize my experience and keep the game feeling fresh.",Could Have,8,US-054,"Given the player is on the main menu, when the player navigates to the Settings menu, selects the 'Futuristic' theme, and confirms, then the main menu's UI skin, background visuals, and background music immediately change to the 'Futuristic' theme assets.","Given the player is in an active game with the 'Classic' theme, when the player opens the pause menu, selects the 'Futuristic' theme, and resumes the game, then all in-game assets (game board, tokens, UI/HUD, music, SFX) are updated to the 'Futuristic' theme.","Given the player has previously selected the 'Futuristic' theme and closed the application, when the player launches the game again, then the game starts up with the 'Futuristic' theme already active.",WI-501-001: Implement 3D Game Board and Camera,"All acceptance criteria met. Theming system for dynamic asset swapping is implemented. At least two complete themes are created and fully functional. Theme selection persists between sessions."
US-067,Project Foundation & Core Systems,"Be notified of available game updates on startup","As a Game Player, I want to be notified in a non-intrusive way when a new version of the game is available upon startup, so that I can easily access the latest features and bug fixes.",Could Have,2,"","Given I have an older version of the game installed and an active internet connection, when I launch the application, then the game performs a version check asynchronously, and a non-intrusive notification is displayed on the main menu indicating an update is available with a clickable link to the download page.","Given I do not have an active internet connection, when I launch the application, then the version check fails silently in the background, no error message is displayed, and the game loads to the main menu normally.","Given the update notification is displayed on the main menu, when I ignore the notification and proceed to start a new game, then I can interact with all main menu options as normal, and the notification does not block any functionality.",WI-101-001: Initialize Unity Project and Git Repository,"All acceptance criteria met. Asynchronous version check is implemented on startup. Success, no-update, and failure (no network) paths are handled gracefully. Notification is non-intrusive."
US-068,Build, Packaging & Distribution,"View the game's data privacy statement","As a privacy-conscious user, I want to access and read a clear data privacy statement from the main menu, so that I can understand what data the game collects and confirm that it operates entirely offline.",Must Have,1,US-008,"Given the user is on the main menu screen, when the user clicks the 'Privacy Policy' button, then a modal view appears, displaying the game's data privacy statement.","Given the privacy statement view is open, when the user reads the content, then the text must explicitly confirm that the application operates entirely offline, all user-generated data is stored locally, and no data is transmitted to any external server.","Given the privacy statement view is open, when the user clicks the 'Close' or 'Back' button, then the privacy statement view is dismissed, and the main menu becomes interactive again.",WI-802-002: Implement Data Privacy Statement,"All acceptance criteria met. Privacy policy screen is accessible from the main menu. Content is loaded from a resource file and accurately reflects the game's offline nature. UI is functional and approved."
