Title,Description,Type,Status,Priority,Assignee,Reporter,Due Date,Estimate,Labels,Sprint,Epic,Project,Attachments,Comments,Parent ID,Dependencies,Created At,Updated At,Skills Required
"Implement Property Ownership Visual Indicators","Create a system to visually mark property ownership on the 3D board. This involves creating a prefab for the ownership marker (e.g., a colored base or a small version of the player token) and a `PropertyVisualsController` that instantiates and places these markers on the correct properties based on the `GameState`. The system must also handle a distinct visual state for mortgaged properties.",Development,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,12.3,"vfx,unity,visual-feedback",Sprint 4,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-019","TASK-S017-T02","2024-01-01 09:00","2024-01-01 09:00","C#,Unity"
"Implement Transaction VFX and SFX","Develop visual effects (VFX) and sound effects (SFX) for key game events. This includes a 'money transfer' animation between HUD elements, positive/negative audio cues for receiving/paying money, and other feedback sounds for clicks, property purchases, and going to jail.",Development,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,10.3,"vfx,sfx,unity,audio",Sprint 4,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-019","TASK-S015-T02,TASK-S018-T01","2024-01-01 09:00","2024-01-01 09:00","C#,Unity,Unity Audio"
"Implement BT Nodes for Auction Bidding","Create an action node `DecideAuctionBid` for the Behavior Tree. This node will be called when an auction is in progress and it's the AI's turn to bid. The logic will use `AIParameters` and strategic evaluation to determine whether to bid or pass, and how high to bid.",Development,Backlog,"Must Have",ai-dev@project.com,pm@project.com,,14.3,"ai,behavior-tree,game-logic,auction",Sprint 5,"Player Profile & AI System",Monopoly Tycoon,"",,"US-013","TASK-S011-T03,TASK-S012-T02","2024-01-01 09:00","2024-01-01 09:00","C#,AI Design,Behavior Trees"
"Develop Bankruptcy Detection and Asset Liquidation Logic","Create a `BankruptcyService.cs`. Implement a method `CheckForBankruptcy(gameState, debtor, debtAmount)` that is called when a player owes money. This method should first calculate the player's total liquidatable assets (cash + sale value of buildings + mortgage value of properties). If this is less than the debt, the player is bankrupt.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,12.3,"game-logic,csharp,economy",Sprint 5,"Core Game Engine & Rule Implementation",Monopoly Tycoon,"",,"US-008","TASK-S002-T01","2024-01-01 09:00","2024-01-01 09:00","C#,Game Logic Design"
"Implement Asset Transfer to Player Creditor","Extend the `BankruptcyService` to handle asset transfers when the creditor is another player. This process must be atomic. All of the bankrupt player's remaining cash, properties (including mortgaged ones), and 'Get Out of Jail Free' cards must be transferred to the creditor.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,8.5,"game-logic,csharp,economy",Sprint 5,"Core Game Engine & Rule Implementation",Monopoly Tycoon,"",,"US-008","TASK-S008-T01","2024-01-01 09:00","2024-01-01 09:00","C#"
"Implement Asset Transfer to Bank and Trigger Auction","Extend the `BankruptcyService` to handle bankruptcy to the Bank. All properties must be returned to the bank (becoming unowned) and immediately trigger a sequence of auctions, one for each property.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,8.3,"game-logic,csharp,auction",Sprint 5,"Core Game Engine & Rule Implementation",Monopoly Tycoon,"",,"US-008","TASK-S008-T01","2024-01-01 09:00","2024-01-01 09:00","C#"
"Implement Win/Loss Condition Logic","Integrate the bankruptcy logic with the `TurnManager`. After any bankruptcy event, a check must be performed to see how many players are left. If only one active player remains, the game ends, and the appropriate win (human player) or lose (AI player) condition is triggered.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,7.2,"game-logic,integration,state-machine",Sprint 5,"Core Game Engine & Rule Implementation",Monopoly Tycoon,"",,"US-008","TASK-S008-T01,TASK-S003-T01","2024-01-01 09:00","2024-01-01 09:00","C#"
"Implement SaveGameRepository for Serialization and File I/O","Create the `SaveGameRepository.cs` class. This class will be responsible for the core save logic. It will take a `GameState` object, serialize it to JSON using `System.Text.Json`, calculate a SHA256 checksum of the JSON string, wrap both in a versioned container object, and write the final JSON to a specified file path in `%APPDATA%/MonopolyTycoon/saves`.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,12.3,"persistence,save-load,json,csharp",Sprint 5,"Data Persistence & Management",Monopoly Tycoon,"",,"US-021","TASK-S001-T02","2024-01-01 09:00","2024-01-01 09:00","C#,System.Text.Json,File I/O"
"Create Save Game UI Screen","Create the UI for the 'Save Game' screen as a Unity prefab. The screen should display at least 5 slots. It needs to be able to read the metadata (timestamp, turn number) from existing save files to display them. Each slot will have a button to trigger the save.",Development,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,9.3,"ui,unity,save-load",Sprint 5,"Data Persistence & Management",Monopoly Tycoon,"",,"US-021",,"2024-01-01 09:00","2024-01-01 09:00","Unity UI,C#"
"Implement Save Game Flow and Business Rules","Integrate the UI with the repository and the main game flow. The 'Save Game' button in the pause menu must be enabled/disabled based on the `TurnManager`'s current state (enabled only in `PreRollManagement`). Clicking a save slot in the UI must trigger a confirmation prompt if overwriting, and then call the `SaveGameRepository` to perform the save.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,8.3,"integration,save-load,game-flow",Sprint 5,"Data Persistence & Management",Monopoly Tycoon,"",,"US-021","TASK-S021-T01,TASK-S021-T02,TASK-S003-T01","2024-01-01 09:00","2024-01-01 09:00","C#,Unity UI"
"Implement LoadGameRepository for Deserialization and Validation","Create or extend the game repository to handle loading. This includes reading the versioned JSON file, validating the checksum against the content, checking version compatibility, and deserializing the game state data back into a `GameState` object. It must gracefully handle file not found, JSON parsing, and validation errors.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,14.7,"persistence,save-load,json,csharp",Sprint 5,"Data Persistence & Management",Monopoly Tycoon,"",,"US-022","TASK-S021-T01","2024-01-01 09:00","2024-01-01 09:00","C#,System.Text.Json,File I/O"
"Create Load Game UI Screen","Create the UI for the 'Load Game' screen. The UI will display the same slot layout as the save screen. It will use the `LoadGameRepository` to scan the save directory, get the status and metadata for each slot, and display it appropriately. Buttons for loading must be disabled for empty or unusable slots.",Development,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,10.5,"ui,unity,save-load",Sprint 5,"Data Persistence & Management",Monopoly Tycoon,"",,"US-022","TASK-S022-T01","2024-01-01 09:00","2024-01-01 09:00","Unity UI,C#"
"Implement Game State Restoration Logic","Implement the final part of the load flow. When the user clicks 'Load' on a valid save, the system will take the deserialized `GameState` object from the repository, set it as the current active game session, and transition to the `MainGame` scene. A `SceneLoading` script must ensure that when the main scene starts, it initializes its state from the loaded `GameState` instead of creating a new one.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,8.5,"integration,save-load,state-management",Sprint 5,"Data Persistence & Management",Monopoly Tycoon,"",,"US-022","TASK-S022-T01,TASK-S017-T01,TASK-S018-T02","2024-01-01 09:00","2024-01-01 09:00","C#,Unity"
"Create 'Near Bankruptcy' Save File","Manually play a game or programmatically create a `GameState` to produce a scenario where a player has very little cash and is about to land on a property with high rent, forcing them into bankruptcy. Save this state to `near_bankruptcy_test.json`.",Testing,Backlog,"Should Have",qa-dev@project.com,pm@project.com,,5.2,"testing,test-data,qa",Sprint 5,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-032","TASK-S021-T01","2024-01-01 09:00","2024-01-01 09:00","QA,JSON"
"Create 'Housing Shortage' Save File","Manually play a game or programmatically create a `GameState` to produce a scenario where all 32 houses are owned by players and are on the board. No houses should be left in the bank. Save this state to `housing_shortage_test.json`.",Testing,Backlog,"Should Have",qa-dev@project.com,pm@project.com,,5.5,"testing,test-data,qa",Sprint 5,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-032","TASK-S021-T01","2024-01-01 09:00","2024-01-01 09:00","QA,JSON"
"Create 'Complex Ownership' Save File","Create a `GameState` that represents a late-game scenario with complex property ownership. For example, two players each have two monopolies, one player owns all railroads, properties are mortgaged, and one player is in jail. Save this state to `complex_ownership_test.json`.",Testing,Backlog,"Should Have",qa-dev@project.com,pm@project.com,,4.3,"testing,test-data,qa",Sprint 5,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-032","TASK-S021-T01","2024-01-01 09:00","2024-01-01 09:00","QA,JSON"
"Implement Save/Load Integration Test","Create a Unity Test Framework test that validates the end-to-end save and load cycle. The test will: 1. Programmatically create a complex `GameState` object. 2. Call the `SaveGameRepository` to write it to a temporary file. 3. Call the `LoadGameRepository` to read the file back. 4. Perform a deep assertion to ensure the loaded `GameState` is identical to the original.",Testing,Backlog,"Must Have",qa-dev@project.com,pm@project.com,,14.7,"testing,unity,save-load",Sprint 6,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-031","TASK-S021-T01,TASK-S022-T01,TASK-S031-T01","2024-01-01 09:00","2024-01-01 09:00","Unity Test Framework,C#,System.Text.Json"
"Implement Trade Negotiation Integration Test","Create an integration test that validates the trading workflow. The test will: 1. Set up a `GameState` with two players who own specific properties. 2. Programmatically create a trade offer. 3. Pass the offer to the `RuleEngine` or `TradeService` for execution. 4. Assert that the `GameState` is updated correctly: properties, cash, and cards have been exchanged between the correct players.",Testing,Backlog,"Must Have",qa-dev@project.com,pm@project.com,,14.3,"testing,unity,trading",Sprint 6,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-031","TASK-S002-T01,TASK-S031-T01","2024-01-01 09:00","2024-01-01 09:00","Unity Test Framework,C#"
"Implement Bankruptcy Integration Test","Create an integration test for the bankruptcy process. The test will: 1. Load a pre-defined save file where a player is about to go bankrupt (e.g., has low cash and must pay high rent). 2. Programmatically trigger the debt-causing event. 3. Call the `BankruptcyService`. 4. Assert that the bankrupt player's status is updated. 5. Assert that all of the bankrupt player's assets have been correctly transferred to the creditor player.",Testing,Backlog,"Must Have",qa-dev@project.com,pm@project.com,,16.7,"testing,unity,bankruptcy",Sprint 6,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-031","TASK-S008-T01,TASK-S032-T01,TASK-S031-T01","2024-01-01 09:00","2024-01-01 09:00","Unity Test Framework,C#"
"Write Unit Tests for Bankruptcy and Data Persistence Logic","Implement NUnit tests for `BankruptcyService`, `StatisticsRepository`, and `SaveGameRepository`. Tests should focus on logic, not actual I/O. Use mocks for database connections and file system access.",Testing,Backlog,"Must Have",qa-dev@project.com,pm@project.com,,16.0,"testing,nunit,data",Sprint 6,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-030","TASK-S008-T01,TASK-S025-T01,TASK-S021-T01,TASK-S030-T01","2024-01-01 09:00","2024-01-01 09:00","NUnit,C#,Moq"
"Develop Statistics Aggregation Service","Create a `StatisticsAggregationService` that is called at the end of a game. This service will take the final `GameState` and the human player's profile ID as input, calculate all the required metrics (win/loss, game duration, rent paid/collected, etc. from REQ-1-034), and prepare a data transfer object for persistence.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,8.3,"service,game-logic,statistics",Sprint 6,"Player Profile & AI System",Monopoly Tycoon,"",,"US-010","TASK-S008-T04","2024-01-01 09:00","2024-01-01 09:00","C#"
"Implement Statistics Update in Repository","Extend the `StatisticsRepository` to include a method `UpdatePlayerStatistics(summaryDto)`. This method must perform a transactional database update, reading the player's current stats, adding the new game's results, and writing the new totals back to the database. It will also add an entry to the game history table and check/update the Top 10 Scores list.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,10.5,"database,sqlite,repository,statistics",Sprint 6,"Player Profile & AI System",Monopoly Tycoon,"",,"US-010","TASK-S025-T01,TASK-S010-T01","2024-01-01 09:00","2024-01-01 09:00","C#,SQLite,SQL"
"Create UI Screen to Display Statistics","Implement the UI screen in Unity for displaying player statistics. This screen will be accessible from the main menu. It will call the `StatisticsRepository` to fetch the data for the current profile and display it in a read-only, formatted list.",Development,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,8.0,"ui,unity,statistics",Sprint 6,"Player Profile & AI System",Monopoly Tycoon,"",,"US-010","TASK-S010-T02","2024-01-01 09:00","2024-01-01 09:00","Unity UI,C#"
"Create In-Game Pause Menu UI","Create the UI prefab for the in-game settings/pause menu. The UI should overlay the game scene and contain buttons for 'Resume', 'Settings', 'Save Game', etc. Implement the basic logic to pause the game (`Time.timeScale = 0`) when the menu is shown and resume when it's hidden.",Development,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,7.3,"ui,unity,settings",Sprint 6,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-015",,"2024-01-01 09:00","2024-01-01 09:00","Unity UI,C#"
"Implement Volume Control Sliders","Add three sliders to the settings UI for Master, Music, and SFX volume. Set up a Unity AudioMixer with three corresponding exposed parameters. The UI sliders' `onValueChanged` events will update the AudioMixer parameters in real-time. Settings will be saved to and loaded from `PlayerPrefs` or a custom settings file.",Development,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,8.3,"ui,unity,audio,settings",Sprint 6,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-015","TASK-S015-T01","2024-01-01 09:00","2024-01-01 09:00","Unity UI,C#,Unity Audio"
"Implement Game Speed Control Logic","Add a control (e.g., radio buttons) to the settings UI for 'Normal', 'Fast', and 'Instant' game speeds. Create a `GameSpeedManager` service that holds the current speed setting. All animations and artificial delays (like AI thinking time) must query this manager to determine their duration.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,8.5,"game-logic,settings,ux",Sprint 6,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-015","TASK-S015-T01","2024-01-01 09:00","2024-01-01 09:00","C#,Unity"
"Implement Data Management Buttons and Logic","Add buttons for 'Reset Statistics' and 'Delete Saved Games' to the settings UI. Implement the logic for these buttons, including a mandatory confirmation dialog for each. The 'Reset' action will call the `StatisticsRepository` to clear the data, and the 'Delete' action will delete all files in the save game directory.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,6.2,"ui,settings,data-management",Sprint 6,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-015","TASK-S015-T01,TASK-S025-T01,TASK-S021-T01","2024-01-01 09:00","2024-01-01 09:00","Unity UI,C#,File I/O,SQLite"
"Create Victory and Game Over UI Prefabs","Create two distinct UI prefabs in Unity: `VictoryScreen.prefab` and `GameOverScreen.prefab`. The Victory screen should have a celebratory theme, while the Game Over screen should be more subdued. Both will display placeholders for key stats and have navigation buttons.",Development,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,8.3,"ui,unity,game-flow",Sprint 6,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-016",,"2024-01-01 09:00","2024-01-01 09:00","Unity UI"
"Create Game Summary Screen UI","Create the `GameSummaryScreen.prefab`. This UI needs a flexible layout (e.g., using a Vertical Layout Group) to display a statistics panel for each player in the game (2, 3, or 4). Each panel will show the player's name, final status, and key performance metrics.",Development,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,10.2,"ui,unity,game-flow,statistics",Sprint 6,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-016",,"2024-01-01 09:00","2024-01-01 09:00","Unity UI"
"Implement End-Game Flow Logic and Data Population","Create an `EndGameController.cs` script. This script will be activated when a win/loss condition is met. It will be responsible for displaying the correct initial screen (Victory/Game Over), populating it with data from the final `GameState`, and handling navigation to the Game Summary screen. It will also trigger the high-speed AI simulation if the human player loses.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,11.7,"game-flow,integration,ui",Sprint 6,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-016","TASK-S016-T01,TASK-S016-T02,TASK-S008-T04","2024-01-01 09:00","2024-01-01 09:00","C#,Unity"
"Implement StatisticsRepository for Read/Write Operations","Create the `StatisticsRepository.cs` class. Implement methods for all CRUD (Create, Read, Update, Delete) operations required for player statistics and high scores. This includes `GetStatisticsForProfile(profileId)`, `UpdateStatistics(summary)`, `GetTop10HighScores()`, and `ResetStatistics(profileId)`. All write operations must be wrapped in a database transaction.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,14.7,"database,sqlite,repository",Sprint 7,"Data Persistence & Management",Monopoly Tycoon,"",,"US-025","TASK-S024-T02","2024-01-01 09:00","2024-01-01 09:00","C#,SQL,SQLite"
"Implement Database Backup Service","Create a `DatabaseBackupService.cs`. This service will run at application startup. It will check the last modified timestamp of the main database file against a stored timestamp. If the file is newer, it will copy the file to a backup location (e.g., `MonopolyTycoon.db.bak1`). It will also manage the rotation, ensuring only the three most recent backups are kept.",Development,Backlog,"Should Have",backend-dev@project.com,pm@project.com,,5.5,"persistence,backup,file-io",Sprint 7,"Data Persistence & Management",Monopoly Tycoon,"",,"US-026","TASK-S024-T01","2024-01-01 09:00","2024-01-01 09:00","C#,File I/O"
"Contextual Logging Throughout Core Logic","Integrate logging calls into the core game logic. Add INFO level logs for key auditable events (property purchase, rent payment, bankruptcy), and DEBUG logs for AI decision-making processes. Ensure the player profile name is added as a context property to logs where relevant.",Development,Backlog,"Must Have",backend-dev@project.com,pm@project.com,,4.0,"logging,serilog,implementation",Sprint 7,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-028","TASK-S028-T02,TASK-S002-T01,TASK-S013-T01","2024-01-01 09:00","2024-01-01 09:00","C#,Serilog"
"Document Project Setup and Onboarding Process","Create a `README.md` or `CONTRIBUTING.md` file in the root of the repository. This document will outline the steps for a new developer to set up their environment, including required software (Unity version, VS version, .NET SDK), how to open the project, and the basic branching strategy.",Documentation,Backlog,Critical,devops@project.com,pm@project.com,,4.0,"documentation,onboarding",Sprint 7,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-027","TASK-S027-T02","2024-01-01 09:00","2024-01-01 09:00","Technical Writing,Git"
"Design Data Migration Architecture","Design a version-based data migration service. The design will involve a series of transformation steps. For example, a `MigrateV1toV2` step would know how to convert a version 1 `GameState` JSON to a version 2 format. The `DataMigrationService` will chain these transformations to get from any supported old version to the current version.",Development,Backlog,"Should Have",backend-dev@project.com,pm@project.com,,8.3,"architecture,data-migration,persistence",Sprint 7,"Data Persistence & Management",Monopoly Tycoon,"",,"US-023","TASK-S022-T01","2024-01-01 09:00","2024-01-01 09:00","C#,Architecture,JSON"
"Implement DataMigrationService and Integrate with Loader","Implement the `DataMigrationService` based on the design. Create at least one hypothetical migration path (e.g., adding a new property to the `PlayerState` object). Integrate this service into the `LoadGameRepository`. When an old version is detected, the repository will first pass the file content to the migration service before attempting deserialization.",Development,Backlog,"Should Have",backend-dev@project.com,pm@project.com,,16.7,"data-migration,persistence,csharp",Sprint 7,"Data Persistence & Management",Monopoly Tycoon,"",,"US-023","TASK-S023-T01,TASK-S022-T01","2024-01-01 09:00","2024-01-01 09:00","C#,JSON,File I/O"
"Implement Post-Processing and Visual Effects","Set up Unity's Post-Processing stack for the main camera. Configure effects like Ambient Occlusion, Bloom, and Color Grading to achieve the desired modern and immersive visual style. Add any required environmental particle effects (e.g., subtle dust motes).",Development,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,8.5,"unity,3d,vfx,post-processing",Sprint 7,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-017","TASK-S017-T02","2024-01-01 09:00","2024-01-01 09:00","Unity"
"Performance Profiling and Optimization Pass","Profile the fully assembled and lit `MainGame` scene on a machine that meets the recommended hardware specifications. Use the Unity Profiler to identify and address any performance bottlenecks, ensuring the scene maintains a sustained average of 60 FPS. This includes optimizing models, textures, shaders, and lighting where necessary.",Testing,Backlog,"Must Have",frontend-dev@project.com,pm@project.com,,16.7,"unity,performance,optimization",Sprint 7,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-017","TASK-S017-T03","2024-01-01 09:00","2024-01-01 09:00","Unity,Performance Optimization"
"Architect Theming System using ScriptableObjects","Design the architecture for the theming system. Use Unity's ScriptableObjects to define a `ThemeData` asset. Each `ThemeData` object will hold references to all theme-specific assets: UI sprites, fonts, colors, board prefab, token prefabs, music clips, etc.",Development,Backlog,"Could Have",frontend-dev@project.com,pm@project.com,,10.3,"architecture,unity,scriptable-objects,theming",Sprint 7,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-020",,"2024-01-01 09:00","2024-01-01 09:00","C#,Unity,Architecture"
"Implement ThemeManager Service","Create a `ThemeManager.cs` singleton service. This manager will be responsible for loading the user's selected theme on startup, holding the reference to the active `ThemeData` object, and providing access to the current theme's assets for other systems (e.g., `ThemeManager.Instance.GetCurrentTheme().UIButtonSprite`). It will also handle the logic for applying a new theme.",Development,Backlog,"Could Have",frontend-dev@project.com,pm@project.com,,12.3,"service,unity,theming",Sprint 7,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-020","TASK-S020-T01","2024-01-01 09:00","2024-01-01 09:00","C#,Unity"
"Refactor UI and Game Objects to Use ThemeManager","Go through all existing UI prefabs and in-game visual components and refactor them to be theme-aware. Instead of holding direct asset references, they must now query the `ThemeManager` at runtime to get the correct sprite, color, font, or prefab for the active theme.",Development,Backlog,"Could Have",frontend-dev@project.com,pm@project.com,,16.7,"refactoring,unity,theming,ui",Sprint 7,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-020","TASK-S020-T02","2024-01-01 09:00","2024-01-01 09:00","C#,Unity UI"
"Integrate Theme Selection in Settings UI","Add a UI control (e.g., dropdown or buttons) to the Settings Menu that lists the available themes. When the user selects and applies a new theme, this UI will call the `ThemeManager.ApplyTheme()` method and save the new preference.",Development,Backlog,"Could Have",frontend-dev@project.com,pm@project.com,,6.0,"ui,unity,settings,theming",Sprint 7,"Presentation & User Interface (UI/UX)",Monopoly Tycoon,"",,"US-020","TASK-S015-T01,TASK-S020-T02","2024-01-01 09:00","2024-01-01 09:00","C#,Unity UI"
"Develop Basic Inno Setup Script","Create an Inno Setup script (`.iss` file) that takes the Unity build output and packages it. The basic script will define the application name, version, and publisher, and copy the necessary game files (the `.exe` and the `_Data` folder) to the user's Program Files directory.",Deployment,Backlog,"Must Have",devops@project.com,pm@project.com,,6.3,"installer,inno-setup,deployment",Sprint 7,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-033",,"2024-01-01 09:00","2024-01-01 09:00","Inno Setup"
"Add Custom Installer Options and Uninstaller Logic","Enhance the Inno Setup script to include the user-configurable options required by REQ-1-012 (custom directory, desktop shortcut). Add Pascal scripting to the `[Code]` section to implement the uninstaller logic from REQ-1-100, which checks for the existence of the `%APPDATA%/MonopolyTycoon` directory and shows a conditional prompt to the user to keep or delete it.",Deployment,Backlog,"Must Have",devops@project.com,pm@project.com,,9.7,"installer,inno-setup,deployment",Sprint 7,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-033","TASK-S033-T01","2024-01-01 09:00","2024-01-01 09:00","Inno Setup,Pascal Script"
"Document System Architecture and Data Schemas","Create `ARCHITECTURE.md`, `SAVE_SCHEMA.md`, and `DB_SCHEMA.md`. The architecture document will contain a high-level component diagram. The schema documents will formally define the structure, fields, data types, and purpose of the JSON save file and the SQLite database tables.",Documentation,Backlog,"Should Have",tech-writer@project.com,pm@project.com,,8.3,"documentation,architecture,schema",Sprint 7,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-034","TASK-S001-T02,TASK-S024-T01","2024-01-01 09:00","2024-01-01 09:00","Technical Writing,Diagramming,JSON,SQL"
"Document AI Behavior Configuration","Create `AI_CONFIG.md`. This document will list every configurable parameter available in the AI personality JSON files (e.g., `Easy.json`). For each parameter, it will explain its purpose, data type, valid range, and its effect on AI behavior.",Documentation,Backlog,"Should Have",tech-writer@project.com,pm@project.com,,6.3,"documentation,ai,configuration",Sprint 7,"Technical Foundation & Tooling",Monopoly Tycoon,"",,"US-034","TASK-S012-T01","2024-01-01 09:00","2024-01-01 09:00","Technical Writing,AI Design"
