task_id,task_name,primary_skill,secondary_skill,complexity_level,estimated_hours,required_experience,team_size,dependencies,critical_path,resource_notes,alternative_approach
US-017-T03,"Implement Post-Processing and Visual Effects",Frontend Development,Design,Medium,8.5,Senior,1,US-017-T02,TRUE,"This task is key to achieving the 'modern and immersive visual experience'. Requires an artistic eye and deep knowledge of Unity's rendering pipeline.","Use Unity's default rendering with no post-processing. This will result in a flat and dated look."
US-017-T04,"Performance Profiling and Optimization Pass",Frontend Development,Quality Assurance,High,16.7,Senior,1,US-017-T03,TRUE,"A critical step to meet NFRs. Requires a specialist or a senior developer with strong profiling skills to identify and fix bottlenecks without degrading visual quality.","Ship the game without profiling and hope it runs well. This is a high-risk strategy that often leads to negative reviews due to poor performance."
US-020-T01,"Architect Theming System using ScriptableObjects",Frontend Development,Design,High,10.3,Lead,1,"",FALSE,"This is a major architectural task. A lead developer should design the system to be scalable and easy for artists to use. ScriptableObjects are a good fit.","Hardcode asset references for each theme in large switch statements. This is extremely brittle and hard to maintain."
US-020-T02,Implement ThemeManager Service,Frontend Development,N/A,Medium,12.3,Senior,1,US-020-T01,FALSE,"This service is the core of the theming system. It must handle dynamic asset loading and unloading, which can be tricky to get right without causing memory leaks.","Have each individual UI component be responsible for loading its own themed assets. This leads to a lot of duplicated logic."
US-020-T03,"Refactor UI and Game Objects to Use ThemeManager",Frontend Development,N/A,High,16.7,Mid,1,US-020-T02,FALSE,"This is a large, intrusive refactoring task. It requires touching almost every visual component in the game. Must be done carefully to avoid regressions.","Create a completely separate set of scenes and prefabs for each theme. This would massively bloat the project size and be a maintenance nightmare."
US-020-T04,"Integrate Theme Selection in Settings UI",Frontend Development,N/A,Low,6.0,Junior,1,"US-015-T01, US-020-T02",FALSE,"A simple UI task that wires up the theme selection dropdown to the `ThemeManager` service.","Require players to edit a config file to change the theme. This is not user-friendly."
US-033-T01,Develop Basic Inno Setup Script,DevOps,N/A,Low,6.3,Mid,1,"",TRUE,"Standard installer creation. A mid-level dev or DevOps engineer with Inno Setup experience can handle this.","Distribute the game as a .zip file. This is unprofessional and does not handle dependencies, shortcuts, or uninstallation."
US-033-T02,"Add Custom Installer Options and Uninstaller Logic",DevOps,N/A,Medium,9.7,Senior,1,US-033-T01,TRUE,"The Pascal scripting for the conditional uninstall prompt adds complexity. A senior resource is needed to ensure this destructive operation is scripted correctly and safely.","Have a basic uninstaller that always deletes everything. This does not meet REQ-1-100 and is hostile to users who might want to reinstall."
US-034-T01,"Document System Architecture and Data Schemas",Product Management,Backend Development,Medium,8.3,Senior,1,"US-001-T02, US-024-T01",FALSE,"This requires a developer with a deep, holistic understanding of the entire project to create accurate and useful documentation.","Have no formal documentation and rely on new developers reading the entire codebase. This significantly slows down onboarding."
US-034-T02,"Document AI Behavior Configuration",Product Management,Backend Development,Medium,6.3,Mid,1,US-012-T01,FALSE,"The AI developer is the best person to write this, as they have the most intimate knowledge of what each parameter does. It's crucial for future tuning and balancing.","Let designers guess what the AI parameters do through trial and error. This is inefficient and can lead to a poorly balanced AI."
